nome_completo,nome_objeto,x_cartesiano,y_cartesiano,z_cartesiano,latitude,longitude,altitude
ARGO_PARNAIBAIII_V3::BUSIP46,BUSIP46,36.64482116699219,78.85400390625,2.6603615283966064,-3.1224906456709824,-41.76420732580869,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP45,BUSIP45,41.81755828857422,78.86286926269531,2.6603615283966064,-3.1224905660324946,-41.764160789412195,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP44,BUSIP44,46.516510009765625,78.87092590332031,2.6603615283966064,-3.1224904936587916,-41.76411851541387,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP43,BUSIP43,50.949615478515625,78.8785400390625,2.6603615283966064,-3.1224904252601595,-41.76407863309452,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP42,BUSIP42,55.54179382324219,78.88641357421875,2.6603615283966064,-3.122490354531313,-41.76403731968013,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP41,BUSIP41,60.058345794677734,78.8941650390625,2.6603615283966064,-3.122490284899038,-41.76399668663646,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP40,BUSIP40,65.11246490478516,78.90284729003906,2.6603615283966064,-3.1224902069054075,-41.763951217383855,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP4,BUSIP4,74.6025619506836,-43.31630325317383,2.6603615283966064,-3.1235881151927165,-41.76386583996982,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP39,BUSIP39,69.7925033569336,78.91087341308594,2.6603615283966064,-3.1224901348058474,-41.76390911353826,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP38,BUSIP38,74.46476745605469,78.91888427734375,2.6603615283966064,-3.1224900628433585,-41.763867079634444,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP37,BUSIP37,79.05697631835938,78.92677307128906,2.6603615283966064,-3.122489991977441,-41.763825765945505,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP36,BUSIP36,88.56685638427734,78.94309997558594,2.6603615283966064,-3.1224898453110352,-41.76374021055404,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP35,BUSIP35,25.850997924804688,70.34656524658203,0.2743861675262451,-3.1225670689431677,-41.76430443216193,77.27438616752625
ARGO_PARNAIBAIII_V3::BUSIP34,BUSIP34,36.873985290527344,70.36547088623047,2.6603615283966064,-3.122566899111694,-41.76420526413955,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP33,BUSIP33,41.7861442565918,70.37390899658203,2.6603615283966064,-3.122566823311206,-41.764161072027726,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP32,BUSIP32,46.370140075683594,70.38176727294922,2.6603615283966064,-3.122566752719431,-41.764119832227216,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP31,BUSIP31,50.974910736083984,70.38965606689453,2.6603615283966064,-3.1225666818535136,-41.764078405526384,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP30,BUSIP30,56.0507698059082,70.39836883544922,2.6603615283966064,-3.12256660358574,-41.76403274069079,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP3,BUSIP3,79.66720581054688,-43.307621002197266,2.6603615283966064,-3.1235880371990854,-41.763820276031566,79.6603615283966
