id,label,tipo,x_cartesiano,y_cartesiano,latitude,longitude
1236,SECV7.001.1288,equipamento,-4.9473,5.3687,-3.1230904364209553,-41.76448489432602
1237,DISJUNTOR7.001.1484,equipamento,-4.9473,6.0401,-3.1230843949567504,-41.76448489432602
1238,DISJUNTOR7.001.1481,equipamento,-4.9473,13.0401,-3.1230214067985242,-41.76448489432602
1239,TC7.001.1145,equipamento,-4.9473,14.6292,-3.123007107586776,-41.76448489432602
1240,SECH13.001.1151,equipamento,-4.9473,28.9752,-3.1228780178556454,-41.76448489432602
1241,BUSCSB15.001.1889,equipamento,-4.9473,58.5865,-3.1226115662485476,-41.76448489432602
1242,BUSCSB15.001.1881,equipamento,-4.9473,65.6031,-3.122548428718403,-41.76448489432602
1243,BUSIP36.x001.1691,equipamento,-4.9473,66.7857,-3.1225377873189863,-41.76448489432602
1244,BUSIP36.003.1696,equipamento,-4.9473,74.1813,-3.1224712394299896,-41.76448489432602
1245,BUSIP50.001.1639,equipamento,-4.9473,75.2216,-3.122461878489846,-41.76448489432602
1246,BUSIP50.001.1640,equipamento,-2.4129,75.2216,-3.122461878489846,-41.7644620936629
1247,BUSIP50.001.1641,equipamento,-2.4129,78.7939,-3.122429733833042,-41.7644620936629
1248,BUSIP50.001.1638,equipamento,-2.4129,82.2216,-3.12239889033162,-41.7644620936629
1249,BUSIP49.001.1642,equipamento,0.0406,75.2749,-3.122461398880013,-41.764440020814504
1250,BUSIP49.001.1645,equipamento,0.0406,78.7939,-3.122429733833042,-41.764440020814504
1251,BUSIP49.001.1649,equipamento,0.0406,82.2749,-3.122398410721787,-41.764440020814504
1252,REATOR2.001.1441,equipamento,0.0527,-88.9214,-3.1239388878120935,-41.764439911957176
1253,pp_96,ponto_passagem,0.0527,-86.2061,-3.1239144547055178,-41.764439911957176
1254,pp_97,ponto_passagem,0.0527,-81.2061,-3.1238694631639277,-41.764439911957176
1255,IP1.001.1387,equipamento,0.0527,-73.6989,-3.1238019110637225,-41.764439911957176
1256,SECV1.001.1391,equipamento,0.0527,-60.0868,-3.1236794251910664,-41.764439911957176
1257,BUSCSB3.001.1828,equipamento,0.0527,-55.1183,-3.1236347170961882,-41.764439911957176
1258,BUSCSB3.001.1827,equipamento,0.0527,-48.1015,-3.1235715777663824,-41.764439911957176
1259,BUSIP4.001.1592,equipamento,0.0527,-46.8633,-3.1235604360610227,-41.764439911957176
1260,BUSIP4.001.1583,equipamento,0.0527,-39.8119,-3.123496985389749,-41.764439911957176
1261,BUSIP18.001.1758,equipamento,0.0527,-38.5504,-3.123485634023806,-41.764439911957176
1262,BUSIP18.001.1741,equipamento,0.0527,-31.4406,-3.1234216578513263,-41.764439911957176
1263,DISJUNTOR1.001.1564,equipamento,0.0527,-28.5534,-3.1233956779355503,-41.764439911957176
1264,DISJUNTOR1.001.1556,equipamento,0.0527,-21.5534,-3.123332689777324,-41.764439911957176
1265,TC1.001.1248,equipamento,0.0527,-21.0948,-3.1233285631531293,-41.764439911957176
1266,SECH1.001.1255,equipamento,0.0527,-7.5774,-3.123206929420271,-41.764439911957176
1267,SECV7.002.1279,equipamento,0.0527,-1.7247,-3.1231542650211783,-41.764439911957176
1268,SECV7.001.1286,equipamento,0.0527,5.3687,-3.1230904364209553,-41.764439911957176
1269,DISJUNTOR7.001.1479,equipamento,0.0527,6.0401,-3.1230843949567504,-41.764439911957176
1270,DISJUNTOR7.001.1483,equipamento,0.0527,13.0401,-3.1230214067985242,-41.764439911957176
1271,TC7.001.1156,equipamento,0.0527,14.6292,-3.123007107586776,-41.764439911957176
1272,SECH13.001.1149,equipamento,0.0527,28.9752,-3.1228780178556454,-41.764439911957176
1273,BUSCSB14.001.1879,equipamento,0.0527,58.5865,-3.1226115662485476,-41.764439911957176
1274,BUSCSB14.001.1880,equipamento,0.0527,65.6031,-3.122548428718403,-41.764439911957176
1275,BUSIP35.001.1688,equipamento,0.0527,66.7857,-3.1225377873189863,-41.764439911957176
1276,BUSIP35.001.1703,equipamento,0.0527,74.1813,-3.1224712394299896,-41.764439911957176
1277,BUSIP49.001.1644,equipamento,0.0527,75.2749,-3.122461398880013,-41.764439911957176
1278,DISJUNTOR7.001.1478,equipamento,0.5137,6.0401,-3.1230843949567504,-41.764435764582764
1279,DISJUNTOR7.001.1477,equipamento,0.5137,8.7939,-3.123059615415304,-41.764435764582764
1280,DISJUNTOR7.001.1482,equipamento,0.5137,13.0401,-3.1230214067985242,-41.764435764582764
1281,DISJUNTOR1.001.1559,equipamento,0.5731,-28.5534,-3.1233956779355503,-41.76443523019223
1282,DISJUNTOR1.001.1563,equipamento,0.5731,-26.2061,-3.1233745562064357,-41.76443523019223
1283,DISJUNTOR1.001.1557,equipamento,0.5731,-21.5534,-3.123332689777324,-41.76443523019223
1284,SECV7.002.1287,equipamento,0.6094,-1.7247,-3.1231542650211783,-41.76443490362023
1285,SECV7.001.1281,equipamento,0.6094,-1.2061,-3.1231495984984847,-41.76443490362023
1286,SECV7.001.1284,equipamento,0.6094,3.7939,-3.1231046069568946,-41.76443490362023
1287,SECV7.001.1280,equipamento,0.6094,5.3687,-3.1230904364209553,-41.76443490362023
1288,TC7.001.1150,equipamento,0.7236,14.6292,-3.123007107586776,-41.764433876222924
1289,TC7.001.1153,equipamento,0.7236,18.7939,-3.122969632332124,-41.764433876222924
1290,SECH7.001.1148,equipamento,0.7236,23.7939,-3.122924640790534,-41.764433876222924
1291,SECH13.001.1155,equipamento,0.7236,28.9752,-3.1228780178556454,-41.764433876222924
1292,TC1.001.1249,equipamento,0.7849,-21.0948,-3.1233285631531293,-41.76443332473908
1293,TC1.001.1253,equipamento,0.7849,-16.2061,-3.123284573123255,-41.76443332473908
1294,SECH1.001.1251,equipamento,0.7849,-11.2061,-3.123239581581665,-41.76443332473908
1295,SECH1.001.1250,equipamento,0.7849,-7.5774,-3.123206929420271,-41.76443332473908
1296,IP1.001.1393,equipamento,0.9349,-73.6989,-3.1238019110637225,-41.76443197526802
1297,IP1.001.1400,equipamento,0.9349,-71.2061,-3.123779480080747,-41.76443197526802
1298,SECV1.001.1389,equipamento,0.9349,-66.2061,-3.123734488539157,-41.76443197526802
1299,SECV1.001.1397,equipamento,0.9349,-61.2061,-3.123689496997567,-41.76443197526802
1300,SECV1.001.1395,equipamento,0.9349,-60.0868,-3.1236794251910664,-41.76443197526802
1301,REATOR2.001.1445,equipamento,1.3097,-95.9214,-3.12400187597032,-41.764428603389646
1302,REATOR2.001.1448,equipamento,1.3097,-91.2061,-3.123959446247108,-41.764428603389646
1303,REATOR2.001.1446,equipamento,1.3097,-88.9214,-3.1239388878120935,-41.764428603389646
1304,REATOR1.001.1449,equipamento,4.4946,-95.9919,-3.1240025103510565,-41.76439995052034
1305,REATOR1.001.1451,equipamento,4.4946,-91.2061,-3.123959446247108,-41.76439995052034
1306,REATOR1.001.1454,equipamento,4.4946,-88.9919,-3.12393952219283,-41.76439995052034
1307,REATOR1.001.1455,equipamento,5.0527,-88.9919,-3.12393952219283,-41.764394929588335
1308,pp_98,ponto_passagem,5.0527,-86.2061,-3.1239144547055178,-41.764394929588335
1309,pp_99,ponto_passagem,5.0527,-81.2061,-3.1238694631639277,-41.764394929588335
1310,pp_100,ponto_passagem,5.0527,-71.2061,-3.123779480080747,-41.764394929588335
1311,pp_101,ponto_passagem,5.0527,-66.2061,-3.123734488539157,-41.764394929588335
1312,pp_102,ponto_passagem,5.0527,-61.2061,-3.123689496997567,-41.764394929588335
1313,BUSCSB2.001.1829,equipamento,5.0527,-55.1183,-3.1236347170961882,-41.764394929588335
1314,BUSCSB2.001.1830,equipamento,5.0527,-48.1015,-3.1235715777663824,-41.764394929588335
1315,BUSIP3.001.1599,equipamento,5.0527,-46.8633,-3.1235604360610227,-41.764394929588335
1316,BUSIP3.001.1589,equipamento,5.0527,-39.8119,-3.123496985389749,-41.764394929588335
1317,BUSIP17.001.1748,equipamento,5.0527,-38.5504,-3.123485634023806,-41.764394929588335
1318,BUSIP17.001.1747,equipamento,5.0527,-31.4406,-3.1234216578513263,-41.764394929588335
1319,pp_103,ponto_passagem,5.0527,-26.2061,-3.1233745562064357,-41.764394929588335
1320,pp_104,ponto_passagem,5.0527,-16.2061,-3.123284573123255,-41.764394929588335
1321,pp_105,ponto_passagem,5.0527,-11.2061,-3.123239581581665,-41.764394929588335
1322,pp_106,ponto_passagem,5.0527,-1.2061,-3.1231495984984847,-41.764394929588335
1323,pp_107,ponto_passagem,5.0527,3.7939,-3.1231046069568946,-41.764394929588335
1324,pp_108,ponto_passagem,5.0527,8.7939,-3.123059615415304,-41.764394929588335
1325,pp_109,ponto_passagem,5.0527,18.7939,-3.122969632332124,-41.764394929588335
1326,pp_110,ponto_passagem,5.0527,23.7939,-3.122924640790534,-41.764394929588335
1327,BUSCSB14.003.1884,equipamento,5.0527,58.5865,-3.1226115662485476,-41.764394929588335
1328,BUSCSB14.003.1885,equipamento,5.0527,65.6031,-3.122548428718403,-41.764394929588335
1329,BUSIP34.001.1690,equipamento,5.0527,66.7857,-3.1225377873189863,-41.764394929588335
1330,BUSIP34.001.1707,equipamento,5.0527,74.1813,-3.1224712394299896,-41.764394929588335
1331,BUSIP49.001.1647,equipamento,5.0527,75.2749,-3.122461398880013,-41.764394929588335
1332,BUSIP17.001.1759,equipamento,7.0134,-38.5504,-3.123485634023806,-41.76437729020221
1333,BUSIP17.001.1755,equipamento,7.0134,-36.2061,-3.123464539289616,-41.76437729020221
1334,BUSIP17.001.1744,equipamento,7.0134,-31.4406,-3.1234216578513263,-41.76437729020221
1335,BUSIP49.001.1643,equipamento,7.0406,75.2749,-3.122461398880013,-41.76437704549813
1336,BUSIP49.001.1646,equipamento,7.0406,78.7939,-3.122429733833042,-41.76437704549813
1337,BUSIP49.001.1648,equipamento,7.0406,82.2749,-3.122398410721787,-41.76437704549813
1338,BUSCSB14.003.1890,equipamento,7.0575,58.5865,-3.1226115662485476,-41.76437689345772
1339,BUSCSB14.003.1888,equipamento,7.0575,58.7939,-3.1226096999994026,-41.76437689345772
1340,BUSCSB14.003.1878,equipamento,7.0575,63.7939,-3.122564708457812,-41.76437689345772
1341,BUSCSB14.003.1886,equipamento,7.0575,65.6031,-3.122548428718403,-41.76437689345772
1342,BUSCSB2.001.1831,equipamento,7.339,-55.1183,-3.1236347170961882,-41.764374360950356
1343,BUSCSB2.001.1823,equipamento,7.339,-51.2061,-3.1235995139143866,-41.764374360950356
1344,BUSCSB2.001.1826,equipamento,7.339,-48.1015,-3.1235715777663824,-41.764374360950356
1345,REATOR1.001.1450,equipamento,10.0527,-88.9919,-3.12393952219283,-41.764349947219486
1346,pp_111,ponto_passagem,10.0527,-86.2061,-3.1239144547055178,-41.764349947219486
1347,pp_112,ponto_passagem,10.0527,-81.2061,-3.1238694631639277,-41.764349947219486
1348,pp_113,ponto_passagem,10.0527,-71.2061,-3.123779480080747,-41.764349947219486
1349,pp_114,ponto_passagem,10.0527,-66.2061,-3.123734488539157,-41.764349947219486
1350,pp_115,ponto_passagem,10.0527,-61.2061,-3.123689496997567,-41.764349947219486
1351,BUSIP2.001.1602,equipamento,10.0527,-46.8633,-3.1235604360610227,-41.764349947219486
1352,BUSIP2.001.1590,equipamento,10.0527,-39.8119,-3.123496985389749,-41.764349947219486
1353,pp_116,ponto_passagem,10.0527,-26.2061,-3.1233745562064357,-41.764349947219486
1354,pp_117,ponto_passagem,10.0527,-16.2061,-3.123284573123255,-41.764349947219486
1355,pp_118,ponto_passagem,10.0527,-11.2061,-3.123239581581665,-41.764349947219486
1356,pp_119,ponto_passagem,10.0527,-1.2061,-3.1231495984984847,-41.764349947219486
1357,pp_120,ponto_passagem,10.0527,3.7939,-3.1231046069568946,-41.764349947219486
1358,pp_121,ponto_passagem,10.0527,8.7939,-3.123059615415304,-41.764349947219486
1359,pp_122,ponto_passagem,10.0527,18.7939,-3.122969632332124,-41.764349947219486
1360,pp_123,ponto_passagem,10.0527,23.7939,-3.122924640790534,-41.764349947219486
1361,BUSIP33.001.1700,equipamento,10.0527,66.7857,-3.1225377873189863,-41.764349947219486
1362,BUSCSB13.001.1900,equipamento,11.2909,58.6224,-3.122611243209279,-41.76433880778567
1363,BUSCSB13.001.1892,equipamento,11.2909,58.7939,-3.1226096999994026,-41.76433880778567
1364,BUSCSB13.001.1893,equipamento,11.2909,63.7939,-3.122564708457812,-41.76433880778567
1365,BUSCSB13.001.1896,equipamento,11.2909,65.6224,-3.122548255051053,-41.76433880778567
1366,BUSIP48.001.1655,equipamento,11.3073,75.7943,-3.1224567251586723,-41.764338660243496
1367,BUSIP48.001.1656,equipamento,11.3073,78.7939,-3.122429733833042,-41.764338660243496
1368,BUSIP48.001.1652,equipamento,11.3073,82.8104,-3.122393592127682,-41.764338660243496
1369,BUSIP16.001.1763,equipamento,11.4144,-38.5084,-3.1234852560948565,-41.76433769672116
1370,BUSIP16.001.1762,equipamento,11.4144,-36.2061,-3.123464539289616,-41.76433769672116
1371,BUSIP16.001.1766,equipamento,11.4144,-31.5084,-3.1234222679366304,-41.76433769672116
1372,REATOR1.001.1456,equipamento,11.4946,-95.9919,-3.1240025103510565,-41.76433697520396
1373,REATOR1.001.1452,equipamento,11.4946,-91.2061,-3.123959446247108,-41.76433697520396
1374,REATOR1.001.1453,equipamento,11.4946,-88.9919,-3.12393952219283,-41.76433697520396
1375,BUSCSB1.001.1931,equipamento,11.7519,-55.0819,-3.1236343895577656,-41.76433466041126
1376,BUSCSB1.001.1932,equipamento,11.7519,-51.2061,-3.1235995139143866,-41.76433466041126
1377,BUSCSB1.001.1929,equipamento,11.7519,-48.0819,-3.123571401399539,-41.76433466041126
1378,BUSCSB1.001.1934,equipamento,15.0527,-48.0819,-3.123571401399539,-41.764304964850645
1379,BUSIP1.001.1584,equipamento,15.0527,-46.8633,-3.1235604360610227,-41.764304964850645
1380,BUSIP1.001.1604,equipamento,15.0527,-39.8119,-3.123496985389749,-41.764304964850645
1381,BUSIP16.001.1760,equipamento,15.0527,-38.5084,-3.1234852560948565,-41.764304964850645
1382,BUSIP16.001.1761,equipamento,15.0527,-31.5084,-3.1234222679366304,-41.764304964850645
1383,pp_124,ponto_passagem,15.0527,-26.2061,-3.1233745562064357,-41.764304964850645
1384,pp_125,ponto_passagem,15.0527,-16.2061,-3.123284573123255,-41.764304964850645
1385,pp_126,ponto_passagem,15.0527,-11.2061,-3.123239581581665,-41.764304964850645
1386,pp_127,ponto_passagem,15.0527,-1.2061,-3.1231495984984847,-41.764304964850645
1387,pp_128,ponto_passagem,15.0527,3.7939,-3.1231046069568946,-41.764304964850645
1388,pp_129,ponto_passagem,15.0527,8.7939,-3.123059615415304,-41.764304964850645
1389,pp_130,ponto_passagem,15.0527,18.7939,-3.122969632332124,-41.764304964850645
1390,pp_131,ponto_passagem,15.0527,23.7939,-3.122924640790534,-41.764304964850645
1391,BUSCSB13.001.1898,equipamento,15.0527,58.6224,-3.122611243209279,-41.764304964850645
1392,BUSCSB13.001.1895,equipamento,15.0527,65.6224,-3.122548255051053,-41.764304964850645
1393,BUSIP32.001.1705,equipamento,15.0527,66.7857,-3.1225377873189863,-41.764304964850645
1394,BUSIP32.003.1698,equipamento,15.0527,74.1813,-3.1224712394299896,-41.764304964850645
1395,BUSIP47.001.1650,equipamento,15.0527,75.7943,-3.1224567251586723,-41.764304964850645
1396,BUSCSB13.001.1899,equipamento,18.2909,58.6224,-3.122611243209279,-41.76427583246929
1397,BUSCSB13.001.1901,equipamento,18.2909,58.7939,-3.1226096999994026,-41.76427583246929
1398,BUSCSB13.001.1897,equipamento,18.2909,63.7939,-3.122564708457812,-41.76427583246929
1399,BUSCSB13.001.1894,equipamento,18.2909,65.6224,-3.122548255051053,-41.76427583246929
1400,BUSIP47.001.1654,equipamento,18.398,75.7943,-3.1224567251586723,-41.76427486894695
1401,BUSIP47.001.1651,equipamento,18.398,78.7939,-3.122429733833042,-41.76427486894695
1402,BUSIP47.001.1653,equipamento,18.398,82.8104,-3.122393592127682,-41.76427486894695
1403,BUSIP32.001.1702,equipamento,18.4137,66.7857,-3.1225377873189863,-41.76427472770231
1404,BUSIP32.001.1689,equipamento,18.4137,68.7939,-3.122519716916222,-41.76427472770231
1405,BUSIP32.001.1694,equipamento,18.4137,73.7939,-3.122474725374632,-41.76427472770231
1406,BUSIP32.001.1692,equipamento,18.4137,74.1813,-3.1224712394299896,-41.76427472770231
1407,BUSIP16.001.1767,equipamento,18.4144,-38.5084,-3.1234852560948565,-41.764274721404774
1408,BUSIP16.001.1764,equipamento,18.4144,-36.2061,-3.123464539289616,-41.764274721404774
1409,BUSIP16.001.1765,equipamento,18.4144,-31.5084,-3.1234222679366304,-41.764274721404774
1410,BUSIP1.001.1586,equipamento,18.4306,-46.8633,-3.1235604360610227,-41.7642745756619
1411,BUSIP1.001.1603,equipamento,18.4306,-46.2061,-3.123554522372796,-41.7642745756619
1412,BUSIP1.001.1600,equipamento,18.4306,-41.2061,-3.123509530831206,-41.7642745756619
1413,BUSIP1.001.1598,equipamento,18.4306,-39.8119,-3.123496985389749,-41.7642745756619
1414,BUSCSB1.001.1930,equipamento,18.7519,-55.0819,-3.1236343895577656,-41.764271685094876
1415,BUSCSB1.001.1933,equipamento,18.7519,-51.2061,-3.1235995139143866,-41.764271685094876
1416,BUSCSB1.001.1935,equipamento,18.7519,-48.0819,-3.123571401399539,-41.764271685094876
1417,BUSCSB22.1064,equipamento,22.1848,58.6411,-3.1226110749409135,-41.76424080110008
1418,BUSCSB22.1062,equipamento,22.1848,58.7939,-3.1226096999994026,-41.76424080110008
1419,BUSCSB22.1059,equipamento,22.1848,63.7939,-3.122564708457812,-41.76424080110008
1420,BUSCSB22.1060,equipamento,22.1848,65.6411,-3.1225480867826874,-41.76424080110008
1421,BUSIP47.850,equipamento,22.3493,75.3355,-3.122460853582529,-41.76423932118014
1422,BUSIP47.852,equipamento,22.3493,78.7939,-3.122429733833042,-41.76423932118014
1423,BUSIP47.855,equipamento,22.3493,82.3355,-3.1223978654243028,-41.76423932118014
1424,BUSIP35.911,equipamento,22.351,66.8466,-3.1225372393220097,-41.764239305886136
1425,BUSIP35.907,equipamento,22.351,68.7939,-3.122519716916222,-41.764239305886136
1426,BUSIP35.910,equipamento,22.351,73.7939,-3.122474725374632,-41.764239305886136
1427,BUSIP35.903,equipamento,22.351,73.8466,-3.1224742511637835,-41.764239305886136
1428,BUSCSB10.1115,equipamento,22.4021,-55.0637,-3.123634225788554,-41.76423884616633
1429,BUSCSB10.1116,equipamento,22.4021,-51.2061,-3.1235995139143866,-41.76423884616633
1430,BUSCSB10.1113,equipamento,22.4021,-48.0637,-3.123571237630328,-41.76423884616633
1431,BUSIP23.952,equipamento,22.5445,-38.4107,-3.1234843769601337,-41.76423756506846
1432,BUSIP23.950,equipamento,22.5445,-36.2061,-3.123464539289616,-41.76423756506846
1433,BUSIP23.949,equipamento,22.5445,-31.4107,-3.1234213888019076,-41.76423756506846
1434,BUSIP11.990,equipamento,22.5462,-46.8996,-3.123560762699615,-41.76423754977446
1435,BUSIP11.996,equipamento,22.5462,-46.2061,-3.123554522372796,-41.76423754977446
1436,BUSIP11.997,equipamento,22.5462,-41.2061,-3.123509530831206,-41.76423754977446
1437,BUSIP11.992,equipamento,22.5462,-39.8996,-3.1234977745413883,-41.76423754977446
1438,REATOR811.600,equipamento,24.2649,131.4628,-3.12195580283207,-41.76422208753499
1439,REATOR11.602,equipamento,24.2649,138.5602,-3.1218919382386137,-41.76422208753499
1440,PR17.649,equipamento,24.4476,121.1685,-3.122048434117388,-41.76422044387923
1441,PR17.645,equipamento,24.4476,128.1685,-3.121985445959162,-41.76422044387923
1442,BUSCSB10.1118,equipamento,25.0527,-48.0637,-3.123571237630328,-41.764215000112955
1443,BUSIP11.991,equipamento,25.0527,-46.8996,-3.123560762699615,-41.764215000112955
1444,BUSIP11.994,equipamento,25.0527,-39.8996,-3.1234977745413883,-41.764215000112955
1445,BUSIP23.947,equipamento,25.0527,-38.4107,-3.1234843769601337,-41.764215000112955
1446,BUSIP23.948,equipamento,25.0527,-31.4107,-3.1234213888019076,-41.764215000112955
1447,pp_132,ponto_passagem,25.0527,-26.2061,-3.1233745562064357,-41.764215000112955
1448,pp_133,ponto_passagem,25.0527,-16.2061,-3.123284573123255,-41.764215000112955
1449,pp_134,ponto_passagem,25.0527,-11.2061,-3.123239581581665,-41.764215000112955
1450,pp_135,ponto_passagem,25.0527,-1.2061,-3.1231495984984847,-41.764215000112955
1451,pp_136,ponto_passagem,25.0527,3.7939,-3.1231046069568946,-41.764215000112955
1452,pp_137,ponto_passagem,25.0527,8.7939,-3.123059615415304,-41.764215000112955
1453,pp_138,ponto_passagem,25.0527,18.7939,-3.122969632332124,-41.764215000112955
1454,pp_139,ponto_passagem,25.0527,23.7939,-3.122924640790534,-41.764215000112955
1455,BUSCSB22.1058,equipamento,25.0527,58.6411,-3.1226110749409135,-41.764215000112955
1456,BUSCSB22.1065,equipamento,25.0527,65.6411,-3.1225480867826874,-41.764215000112955
1457,BUSIP35.908,equipamento,25.0527,66.8466,-3.1225372393220097,-41.764215000112955
1458,BUSIP35.906,equipamento,25.0527,73.8466,-3.1224742511637835,-41.764215000112955
1459,BUSIP47.854,equipamento,25.0527,75.3355,-3.122460853582529,-41.764215000112955
1460,BUSIP47.853,equipamento,25.0527,82.3355,-3.1223978654243028,-41.764215000112955
1461,PR17.644,equipamento,25.0527,121.1685,-3.122048434117388,-41.764215000112955
1462,PR17.646,equipamento,25.0527,128.1685,-3.121985445959162,-41.764215000112955
1463,REATOR811.603,equipamento,25.0527,131.4628,-3.12195580283207,-41.764215000112955
1464,BUSCSB22.1063,equipamento,29.1848,58.6411,-3.1226110749409135,-41.7641778257837
1465,BUSCSB22.1066,equipamento,29.1848,58.7939,-3.1226096999994026,-41.7641778257837
1466,BUSCSB22.1057,equipamento,29.1848,63.7939,-3.122564708457812,-41.7641778257837
1467,BUSCSB22.1061,equipamento,29.1848,65.6411,-3.1225480867826874,-41.7641778257837
1468,BUSIP47.851,equipamento,29.3493,75.3355,-3.122460853582529,-41.76417634586376
1469,BUSIP47.856,equipamento,29.3493,78.7939,-3.122429733833042,-41.76417634586376
1470,BUSIP47.849,equipamento,29.3493,82.3355,-3.1223978654243028,-41.76417634586376
1471,BUSIP35.909,equipamento,29.351,66.8466,-3.1225372393220097,-41.764176330569754
1472,BUSIP35.904,equipamento,29.351,68.7939,-3.122519716916222,-41.764176330569754
1473,BUSIP35.905,equipamento,29.351,73.7939,-3.122474725374632,-41.764176330569754
1474,BUSIP35.902,equipamento,29.351,73.8466,-3.1224742511637835,-41.764176330569754
1475,BUSCSB10.1117,equipamento,29.4021,-55.0637,-3.123634225788554,-41.76417587084995
1476,BUSCSB10.1114,equipamento,29.4021,-51.2061,-3.1235995139143866,-41.76417587084995
1477,BUSCSB10.1112,equipamento,29.4021,-48.0637,-3.123571237630328,-41.76417587084995
1478,BUSIP23.953,equipamento,29.5445,-38.4107,-3.1234843769601337,-41.76417458975208
1479,BUSIP23.951,equipamento,29.5445,-36.2061,-3.123464539289616,-41.76417458975208
1480,BUSIP23.954,equipamento,29.5445,-31.4107,-3.1234213888019076,-41.76417458975208
1481,BUSIP11.995,equipamento,29.5462,-46.8996,-3.123560762699615,-41.764174574458075
1482,BUSIP11.988,equipamento,29.5462,-46.2061,-3.123554522372796,-41.764174574458075
1483,BUSIP11.989,equipamento,29.5462,-41.2061,-3.123509530831206,-41.764174574458075
1484,BUSIP11.993,equipamento,29.5462,-39.8996,-3.1234977745413883,-41.764174574458075
1485,PR17.648,equipamento,30.0527,128.1685,-3.121985445959162,-41.764170017744114
1486,REATOR811.605,equipamento,30.0527,131.4628,-3.12195580283207,-41.764170017744114
1487,REATOR811.604,equipamento,31.2761,131.4628,-3.12195580283207,-41.764159011458105
1488,REATOR811.601,equipamento,31.2761,133.7939,-3.12193482687555,-41.764159011458105
1489,REATOR11.606,equipamento,31.2761,138.5602,-3.1218919382386137,-41.764159011458105
1490,PR17.650,equipamento,31.4476,121.1685,-3.122048434117388,-41.76415746856286
1491,PR17.651,equipamento,31.4476,123.7939,-3.12202480995873,-41.76415746856286
1492,PR17.647,equipamento,31.4476,128.1685,-3.121985445959162,-41.76415746856286
1493,BUSIP46.872,equipamento,33.1448,75.354,-3.1224606871138247,-41.764142199747575
1494,BUSIP46.878,equipamento,33.1448,78.7939,-3.122429733833042,-41.764142199747575
1495,BUSIP46.859,equipamento,33.1448,82.4268,-3.122397043878753,-41.764142199747575
1496,BUSCSB21.1082,equipamento,33.2446,58.6601,-3.1226109039730554,-41.76414130189949
1497,BUSCSB21.1085,equipamento,33.2446,58.7939,-3.1226096999994026,-41.76414130189949
1498,BUSCSB21.1075,equipamento,33.2446,63.7939,-3.122564708457812,-41.76414130189949
1499,BUSCSB21.1080,equipamento,33.2446,65.7085,-3.1225474802967064,-41.76414130189949
1500,BUSIP22.962,equipamento,33.34,-38.3922,-3.12348421049143,-41.764140443635895
1501,BUSIP22.980,equipamento,33.34,-36.2061,-3.123464539289616,-41.764140443635895
1502,BUSIP22.971,equipamento,33.34,-31.3194,-3.123420567256358,-41.764140443635895
1503,BUSIP34.922,equipamento,33.374,66.8655,-3.1225370692539824,-41.76414013775579
1504,BUSIP34.924,equipamento,33.374,68.7939,-3.122519716916222,-41.76414013775579
1505,BUSIP34.921,equipamento,33.374,73.7939,-3.122474725374632,-41.76414013775579
1506,BUSIP34.928,equipamento,33.374,73.9136,-3.122473648277126,-41.76414013775579
1507,BUSCSB9.1016,equipamento,33.4571,-55.0447,-3.123634054820696,-41.76413939014881
1508,BUSCSB9.1010,equipamento,33.4571,-51.2061,-3.1235995139143866,-41.76413939014881
1509,BUSCSB9.1017,equipamento,33.4571,-48.0447,-3.12357106666247,-41.76413939014881
1510,BUSIP10.1000,equipamento,33.5692,-46.8807,-3.1235605926315877,-41.76413838164411
1511,BUSIP10.1007,equipamento,33.5692,-46.2061,-3.123554522372796,-41.76413838164411
1512,BUSIP10.1001,equipamento,33.5692,-41.2061,-3.123509530831206,-41.76413838164411
1513,BUSIP10.1003,equipamento,33.5692,-39.8807,-3.123497604473361,-41.76413838164411
1514,PR16.655,equipamento,33.9378,121.1848,-3.122048287444963,-41.764135065543876
1515,PR16.652,equipamento,33.9378,123.7939,-3.12202480995873,-41.764135065543876
1516,PR16.654,equipamento,33.9378,128.1848,-3.1219852992867363,-41.764135065543876
1517,REATOR10.615,equipamento,34.5928,131.5779,-3.1219547671267827,-41.76412917285356
1518,REATOR10.611,equipamento,34.5928,133.7939,-3.12193482687555,-41.76412917285356
1519,REATOR10.614,equipamento,34.5928,138.5779,-3.121891778968556,-41.76412917285356
1520,BUSCSB9.1015,equipamento,35.0527,-48.0447,-3.12357106666247,-41.76412503537527
1521,BUSIP10.1002,equipamento,35.0527,-46.8807,-3.1235605926315877,-41.76412503537527
1522,BUSIP10.1004,equipamento,35.0527,-39.8807,-3.123497604473361,-41.76412503537527
1523,BUSIP22.958,equipamento,35.0527,-38.3922,-3.12348421049143,-41.76412503537527
1524,BUSIP22.957,equipamento,35.0527,-31.3194,-3.123420567256358,-41.76412503537527
1525,pp_140,ponto_passagem,35.0527,-26.2061,-3.1233745562064357,-41.76412503537527
1526,pp_141,ponto_passagem,35.0527,-16.2061,-3.123284573123255,-41.76412503537527
1527,pp_142,ponto_passagem,35.0527,-11.2061,-3.123239581581665,-41.76412503537527
1528,pp_143,ponto_passagem,35.0527,-1.2061,-3.1231495984984847,-41.76412503537527
1529,pp_144,ponto_passagem,35.0527,3.7939,-3.1231046069568946,-41.76412503537527
1530,pp_145,ponto_passagem,35.0527,8.7939,-3.123059615415304,-41.76412503537527
