timestamp(ms),RCOU.C1,RCOU.C2,RCOU.C3,RCOU.C4,GPS[0].Spd,IMU[0].GyrZ
240,1180,1900,1900,1180,0.9228896494660271,0.0
259,1180,1900,1900,1180,0.9923019905407645,0.0
259,1180,1900,1900,1180,0.9951022727074739,0.0
259,1180,1900,1900,1180,0.9861416317228737,0.0
279,1180,1900,1900,1180,1.0467394052282515,0.0
279,1180,1900,1900,1180,1.0503176401266718,0.0
279,1180,1900,1900,1180,1.0422559889397909,0.0
300,1180,1900,1900,1180,1.072823895181972,0.0
300,1180,1900,1900,1180,1.075290344194336,0.0
300,1180,1900,1900,1180,1.0722250041097199,0.0
319,1180,1900,1900,1180,1.090046660627674,0.0
319,1180,1900,1900,1180,1.0923068563959806,0.0
319,1180,1900,1900,1180,1.0978586381073736,0.0
339,1180,1900,1900,1180,1.1608139904431731,0.0
339,1180,1900,1900,1180,1.1629267419906772,0.0
339,1180,1900,1900,1180,1.150780507688911,0.0
359,1180,1900,1900,1180,1.1980069375540578,0.0
359,1180,1900,1900,1180,1.1985632237606636,0.0
359,1180,1900,1900,1180,1.1934976081634778,0.0
379,1180,1900,1900,1180,1.2283239050533326,0.0
379,1180,1900,1900,1180,1.2290832970397572,0.0
379,1180,1900,1900,1180,1.2313381736682205,0.0
400,1180,1900,1900,1180,1.2901251550725203,0.0
400,1180,1900,1900,1180,1.2938444290439004,0.0
400,1180,1900,1900,1180,1.277121036979864,0.0
419,1180,1900,1900,1180,1.310792315455843,0.0
419,1180,1900,1900,1180,1.3123268750466979,0.0
419,1180,1900,1900,1180,1.313148650341509,0.0
440,1180,1900,1900,1180,1.3537456962572403,0.0
440,1180,1900,1900,1180,1.356540255935894,0.0
440,1180,1900,1900,1180,1.351482807014789,0.0
460,1180,1900,1900,1180,1.3875298733205033,0.0
460,1180,1900,1900,1180,1.389566400818682,0.0
460,1180,1900,1900,1180,1.3850575919105654,0.0
479,1180,1900,1900,1180,1.4154515204116378,0.0
479,1180,1900,1900,1180,1.4178736405720502,0.0
479,1180,1900,1900,1180,1.409886170990237,0.0
500,1180,1900,1900,1180,1.4356085759518413,0.0
500,1180,1900,1900,1180,1.4352467826428685,0.0
500,1180,1900,1900,1180,1.4358143192586255,0.0
520,1180,1900,1900,1180,1.4808479765968596,0.0
520,1180,1900,1900,1180,1.482257607553791,0.0
520,1180,1900,1900,1180,1.4752091578382842,0.0
539,1180,1900,1900,1180,1.4883734585388033,0.0
539,1180,1900,1900,1180,1.4907742884635382,0.0
539,1180,1900,1900,1180,1.4843938211463705,0.0
560,1180,1900,1900,1180,1.5197138312748657,0.0
560,1180,1900,1900,1180,1.5209528878457559,0.0
560,1180,1900,1900,1180,1.512852825911458,0.0
579,1180,1900,1900,1180,1.5465685299411862,0.0
579,1180,1900,1900,1180,1.5464436808643567,0.0
579,1180,1900,1900,1180,1.5426955027184848,0.0
600,1180,1900,1900,1180,1.5434654932636036,0.0
600,1180,1900,1900,1180,1.5438726503062115,0.0
600,1180,1900,1900,1180,1.542979551702294,0.0
619,1180,1900,1900,1180,1.5550229333531564,0.0
619,1180,1900,1900,1180,1.5541560847054692,0.0
619,1180,1900,1900,1180,1.5596392806587047,0.0
640,1180,1900,1900,1180,1.5841711843434922,0.0
640,1180,1900,1900,1180,1.5848520772974917,0.0
640,1180,1900,1900,1180,1.5714540924955966,0.0
660,1180,1900,1900,1180,1.5806920722633884,0.0
660,1180,1900,1900,1180,1.580449379097123,0.0
660,1180,1900,1900,1180,1.5908738955402482,0.0
679,1180,1900,1900,1180,1.5997313484995996,0.0
679,1180,1900,1900,1180,1.601131093908477,0.0
679,1180,1900,1900,1180,1.5967007753028524,0.0
699,1180,1900,1900,1180,1.6041815421594767,0.0
699,1180,1900,1900,1180,1.6043465362542346,0.0
699,1180,1900,1900,1180,1.5965837363005548,0.0
719,1180,1900,1900,1180,1.6029969200794645,0.0
719,1180,1900,1900,1180,1.6018270013482336,0.0
719,1180,1900,1900,1180,1.60973850294275,0.0
740,1180,1900,1900,1180,1.631185160962808,0.0
740,1180,1900,1900,1180,1.6305888647301097,0.0
740,1180,1900,1900,1180,1.6316671586192184,0.0
760,1180,1900,1900,1180,1.6303754336198475,0.0
760,1180,1900,1900,1180,1.6302449843936058,0.0
760,1180,1900,1900,1180,1.6333370424204101,0.0
780,1180,1900,1900,1180,1.6512859828398856,0.0
780,1180,1900,1900,1180,1.6518724264437203,0.0
780,1180,1900,1900,1180,1.6485838982378271,0.0
799,1180,1900,1900,1180,1.6433737261130874,0.0
799,1180,1900,1900,1180,1.6427000001556475,0.0
799,1180,1900,1900,1180,1.647081046801575,0.0
820,1180,1900,1900,1180,1.6553946363270653,0.0
820,1180,1900,1900,1180,1.654818114651102,0.0
820,1180,1900,1900,1180,1.654550031074642,0.0
840,1180,1900,1900,1180,1.6189821959347823,0.0
840,1180,1900,1900,1180,1.618703407147741,0.0
840,1180,1900,1900,1180,1.6213334011651157,0.0
859,1180,1900,1900,1180,1.6158057193856616,0.0
859,1180,1900,1900,1180,1.6134451617271648,0.0
859,1180,1900,1900,1180,1.6141946099349076,0.0
879,1180,1900,1900,1180,1.6367205935868352,0.0
879,1180,1900,1900,1180,1.63520173370402,0.0
879,1180,1900,1900,1180,1.6343580529827284,0.0
900,1180,1900,1900,1180,1.6073232818419103,0.0
900,1180,1900,1900,1180,1.6059258272758385,0.0
900,1180,1900,1900,1180,1.6252940243435199,0.0
920,1180,1900,1900,1180,1.6497783313249832,0.0
920,1180,1900,1900,1180,1.6495804993731369,0.0
920,1180,1900,1900,1180,1.6496820901495088,0.0
940,1180,1900,1900,1180,1.658722578977337,0.0
940,1180,1900,1900,1180,1.658269946734668,0.0
940,1180,1900,1900,1180,1.6593414982649466,0.0
960,1180,1900,1900,1180,1.6256791548232266,0.0
960,1180,1900,1900,1180,1.623063502201822,0.0
960,1180,1900,1900,1180,1.6353906012929005,0.0
979,1180,1900,1900,1180,1.637471973925137,0.0
979,1180,1900,1900,1180,1.6366208244992295,0.0
979,1180,1900,1900,1180,1.6418403411024283,0.0
1000,1180,1900,1900,1180,1.6489654189896963,0.0
1000,1180,1900,1900,1180,1.6482372892448656,0.0
1000,1180,1900,1900,1180,1.6493001194555605,0.0
1019,1180,1900,1900,1180,1.6515173717298979,0.0
1019,1180,1900,1900,1180,1.6507323277314492,0.0
1019,1180,1900,1900,1180,1.653053243181481,0.0
1039,1180,1900,1900,1180,1.6659387311115825,0.0
1039,1180,1900,1900,1180,1.6652294256248512,0.0
1039,1180,1900,1900,1180,1.662288258881544,0.0
1059,1180,1900,1900,1180,1.6474141752675076,0.0
1059,1180,1900,1900,1180,1.645579005793073,0.0
1059,1180,1900,1900,1180,1.652941308261188,0.0
1079,1180,1900,1900,1180,1.66037475215549,0.0
1079,1180,1900,1900,1180,1.6590190725974148,0.0
1079,1180,1900,1900,1180,1.663575287786177,0.0
1099,1180,1900,1900,1180,1.6699527169656352,0.0
1099,1180,1900,1900,1180,1.6698097790489255,0.0
1099,1180,1900,1900,1180,1.6589229602528202,0.0
1120,1180,1900,1900,1180,1.6545675286156558,0.0
1120,1180,1900,1900,1180,1.6522478073239553,0.0
1120,1180,1900,1900,1180,1.6619994975747445,0.0
1139,1180,1900,1900,1180,1.6734377337335067,0.0
1139,1180,1900,1900,1180,1.6719610952795572,0.0
1139,1180,1900,1900,1180,1.666294722304119,0.0
1160,1180,1900,1900,1180,1.6323490697567309,0.0
1160,1180,1900,1900,1180,1.629519862565737,0.0
1160,1180,1900,1900,1180,1.646588372792051,0.0
1179,1180,1900,1900,1180,1.6698287482138021,0.0
1179,1180,1900,1900,1180,1.6685298037208178,0.0
1179,1180,1900,1900,1180,1.6649467856826239,0.0
1200,1180,1900,1900,1180,1.6731950394081605,0.0
1200,1180,1900,1900,1180,1.6711634271154785,0.0
1200,1180,1900,1900,1180,1.6811893542957739,0.0
1219,1180,1900,1900,1180,1.6600118213693507,0.0
1219,1180,1900,1900,1180,1.6586312419708844,0.0
1219,1180,1900,1900,1180,1.6592095882163624,0.0
1240,1180,1900,1900,1180,1.6375624240820983,0.0
1240,1180,1900,1900,1180,1.6349860004629722,0.0
1240,1180,1900,1900,1180,1.6505970076320589,0.0
1259,1180,1900,1900,1180,1.640014178382296,0.0
1259,1180,1900,1900,1180,1.6379632604689347,0.0
1259,1180,1900,1900,1180,1.6394956542032473,0.0
1279,1180,1900,1900,1180,1.636978206904842,0.0
1279,1180,1900,1900,1180,1.6345781361770613,0.0
1279,1180,1900,1900,1180,1.634737889202748,0.0
1299,1180,1900,1900,1180,1.6186573858711664,0.0
1299,1180,1900,1900,1180,1.614987475175833,0.0
1299,1180,1900,1900,1180,1.6316342508344075,0.0
1319,1180,1900,1900,1180,1.6397869539301748,0.0
1319,1180,1900,1900,1180,1.6370593623536918,0.0
1319,1180,1900,1900,1180,1.6334356672190509,0.0
1339,1180,1900,1900,1180,1.6276598171981211,0.0
1339,1180,1900,1900,1180,1.6244926096364916,0.0
1339,1180,1900,1900,1180,1.629893628345844,0.0
1359,1180,1900,1900,1180,1.6203230839855107,0.0
1359,1180,1900,1900,1180,1.6165742759622377,0.0
1359,1180,1900,1900,1180,1.62381708303694,0.0
1380,1180,1900,1900,1180,1.6260975115870924,0.0
1380,1180,1900,1900,1180,1.6226233710387152,0.0
1380,1180,1900,1900,1180,1.629565153493425,0.0
1400,1180,1900,1900,1180,1.6402034284523621,0.0
1400,1180,1900,1900,1180,1.638429014539596,0.0
1400,1180,1900,1900,1180,1.6512412443336566,0.0
1420,1180,1900,1900,1180,1.6574555715944574,0.0
1420,1180,1900,1900,1180,1.6548582595471621,0.0
1420,1180,1900,1900,1180,1.6505259675390853,0.0
1439,1180,1900,1900,1180,1.6190712203464501,0.0
1439,1180,1900,1900,1180,1.6151104059627286,0.0
1439,1180,1900,1900,1180,1.6302703964239376,0.0
1459,1180,1900,1900,1180,1.6616081152775604,0.0
1459,1180,1900,1900,1180,1.6589698942672224,0.0
1459,1180,1900,1900,1180,1.654865747034185,0.0
1479,1180,1900,1900,1180,1.6474238786761821,0.0
1479,1180,1900,1900,1180,1.6448495869972686,0.0
1479,1180,1900,1900,1180,1.6545298835562716,0.0
1500,1180,1900,1900,1180,1.6410204786656961,0.0
1500,1180,1900,1900,1180,1.6378047717327207,0.0
1500,1180,1900,1900,1180,1.6334193472066847,0.0
1520,1180,1900,1900,1180,1.594805694079967,0.0
1520,1180,1900,1900,1180,1.5900278480621783,0.0
1520,1180,1900,1900,1180,1.6101356527271546,0.0
1539,1180,1900,1900,1180,1.6440136496283817,0.0
1539,1180,1900,1900,1180,1.6409197951585026,0.0
1539,1180,1900,1900,1180,1.6425322735330787,0.0
1559,1180,1900,1900,1180,1.6348365825565188,0.0
1559,1180,1900,1900,1180,1.6322207031259275,0.0
1559,1180,1900,1900,1180,1.6388889004273,0.0
1579,1180,1900,1900,1180,1.6125282436430286,0.0
1579,1180,1900,1900,1180,1.6079691362664752,0.0
1579,1180,1900,1900,1180,1.6244432607338157,0.0
1600,1180,1900,1900,1180,1.6227119240291257,0.0
1600,1180,1900,1900,1180,1.6189544721444058,0.0
1600,1180,1900,1900,1180,1.6232040878180318,0.0
1620,1180,1900,1900,1180,1.6266018890932374,0.0
1620,1180,1900,1900,1180,1.6216149056374194,0.0
1620,1180,1900,1900,1180,1.628743951154526,0.0
1639,1180,1900,1900,1180,1.6371842798232747,0.0
1639,1180,1900,1900,1180,1.6337125551495224,0.0
1639,1180,1900,1900,1180,1.6378714024759073,0.0
1659,1180,1900,1900,1180,1.6545075332549155,0.0
1659,1180,1900,1900,1180,1.6500149929251906,0.0
1659,1180,1900,1900,1180,1.6586170867071166,0.0
1679,1180,1900,1900,1180,1.6192234553933085,0.0
1679,1180,1900,1900,1180,1.6176407453303991,0.0
1679,1180,1900,1900,1180,1.627399678305589,0.0
1699,1180,1900,1900,1180,1.5915324920159548,0.0
1699,1180,1900,1900,1180,1.585400502015553,0.0
1699,1180,1900,1900,1180,1.6025153364341893,0.0
1719,1284,1795,1795,1284,1.6089846714967997,0.0
1719,1284,1795,1795,1284,1.604956992580134,0.0
1719,1284,1795,1795,1284,1.619264185392115,0.0
1739,1398,1681,1681,1398,1.6282077474264245,0.0
1739,1398,1681,1681,1398,1.624614362469913,0.0
1739,1398,1681,1681,1398,1.6239710120603055,0.0
1760,1512,1567,1567,1512,1.5895625236863875,0.0
1760,1512,1567,1567,1512,1.5848549282275086,0.0
1760,1512,1567,1567,1512,1.6000943429359578,0.0
1780,1625,1454,1454,1625,1.5941166815622603,0.0
1780,1625,1454,1454,1625,1.5897579831797324,0.0
1780,1625,1454,1454,1625,1.5926561794825544,0.0
1800,1739,1340,1340,1739,1.5963955487712458,0.0
1800,1739,1340,1340,1739,1.590406701668953,0.0
1800,1739,1340,1340,1739,1.6014555075475614,0.0
1819,1740,1340,1340,1740,1.6062306089464664,0.0
1819,1740,1340,1340,1740,1.6036827751657876,0.0
1819,1740,1340,1340,1740,1.5831163791854204,0.0
1840,1740,1340,1340,1740,1.3649855009406973,0.0
1840,1740,1340,1340,1740,1.3618141015378213,0.0
1840,1740,1340,1340,1740,1.3711521841095786,0.0
1859,1740,1340,1340,1740,1.236900685614211,0.0
1859,1740,1340,1340,1740,1.2322233003197582,0.0
1859,1740,1340,1340,1740,1.2464097932472906,0.0
1879,1740,1340,1340,1740,1.099350004573566,0.0
1879,1740,1340,1340,1740,1.095184564765096,0.0
1879,1740,1340,1340,1740,1.11338327341742,0.0
1900,1740,1340,1340,1740,0.9470769619753747,0.0
1900,1740,1340,1340,1740,0.9422611050052087,0.0
1900,1740,1340,1340,1740,0.9595340569720606,0.0
1920,1740,1340,1340,1740,0.8779039607987944,0.0
1920,1740,1340,1340,1740,0.8711385082920357,0.0
1920,1740,1340,1340,1740,0.8795879504723703,0.0
1939,1740,1340,1340,1740,0.7159055365482785,0.0
1939,1740,1340,1340,1740,0.7107319558766243,0.0
1939,1740,1340,1340,1740,0.7338990163016875,0.0
1959,1740,1340,1340,1740,0.5960519313436285,0.0
1959,1740,1340,1340,1740,0.5879955480655911,0.0
1959,1740,1340,1340,1740,0.5960216797628684,0.0
1979,1740,1340,1340,1740,0.4027716063669631,0.0
1979,1740,1340,1340,1740,0.39783180249169364,0.0
1979,1740,1340,1340,1740,0.4105197176889572,0.0
2000,1740,1340,1340,1740,0.2740163670598227,0.0
2000,1740,1340,1340,1740,0.26986460643626725,0.0
2000,1740,1340,1340,1740,0.2857335821460742,0.0
2020,1740,1340,1340,1740,0.154834924651858,0.0
2020,1740,1340,1340,1740,0.14826236523949943,0.0
2020,1740,1340,1340,1740,0.16061713831900387,0.0
2040,1740,1340,1340,1740,0.04758224128746978,0.0
2040,1740,1340,1340,1740,0.04367511220850151,0.0
2040,1740,1340,1340,1740,0.04987978861919726,0.0
2059,1740,1340,1340,1740,-0.07630792979450673,0.0
2059,1740,1340,1340,1740,-0.08201206948978917,0.0
2059,1740,1340,1340,1740,-0.06889404378594491,0.0
2079,1740,1340,1340,1740,-0.17233337743197097,0.0
2079,1740,1340,1340,1740,-0.17746154698879385,0.0
2079,1740,1340,1340,1740,-0.16244243930786728,0.0
2100,1740,1340,1340,1740,-0.24401627455258482,0.0
2100,1740,1340,1340,1740,-0.24809922195876907,0.0
2100,1740,1340,1340,1740,-0.2458365016366877,0.0
2119,1740,1340,1340,1740,-0.33462380982340223,0.0
2119,1740,1340,1340,1740,-0.3400463891550665,0.0
2119,1740,1340,1340,1740,-0.3164440039403956,0.0
2139,1740,1340,1340,1740,-0.38143914352692937,0.0
2139,1740,1340,1340,1740,-0.38507226939229533,0.0
2139,1740,1340,1340,1740,-0.37789150127205956,0.0
2159,1740,1340,1340,1740,-0.46752592133982607,0.0
2159,1740,1340,1340,1740,-0.4735920654717836,0.0
2159,1740,1340,1340,1740,-0.45503118730209363,0.0
2179,1740,1340,1340,1740,-0.5115074154161762,0.0
2179,1740,1340,1340,1740,-0.5178778055747131,0.0
2179,1740,1340,1340,1740,-0.503777402901331,0.0
2200,1740,1340,1340,1740,-0.575819641413035,0.0
2200,1740,1340,1340,1740,-0.5826833349365285,0.0
2200,1740,1340,1340,1740,-0.5620541331396318,0.0
2220,1740,1340,1340,1740,-0.6009028355197897,0.0
2220,1740,1340,1340,1740,-0.6069470868008148,0.0
2220,1740,1340,1340,1740,-0.5958399775653849,0.0
2240,1740,1340,1340,1740,-0.6441372698839103,0.0
2240,1740,1340,1340,1740,-0.6515863246504539,0.0
2240,1740,1340,1340,1740,-0.6338587584762201,0.0
2259,1740,1340,1340,1740,-0.6886373280300213,0.0
2259,1740,1340,1340,1740,-0.6961921025011589,0.0
2259,1740,1340,1340,1740,-0.6800028126447517,0.0
2279,1740,1340,1340,1740,-0.7320843229319046,0.0
2279,1740,1340,1340,1740,-0.7385472249033103,0.0
2279,1740,1340,1340,1740,-0.7197407193339538,0.0
2300,1740,1340,1340,1740,-0.7596474592645125,0.0
2300,1740,1340,1340,1740,-0.7647571313566551,0.0
2300,1740,1340,1340,1740,-0.7574359324641702,0.0
2320,1740,1340,1340,1740,-0.8130044137564659,0.0
2320,1740,1340,1340,1740,-0.8215826190592743,0.0
2320,1740,1340,1340,1740,-0.8011084528667847,0.0
2339,1740,1340,1340,1740,-0.8470453702946245,0.0
2339,1740,1340,1340,1740,-0.8544311803922152,0.0
2339,1740,1340,1340,1740,-0.8378974869260228,0.0
2359,1740,1340,1340,1740,-0.8795728849264194,0.0
2359,1740,1340,1340,1740,-0.88572002068522,0.0
2359,1740,1340,1340,1740,-0.8793278724513732,0.0
2379,1740,1340,1340,1740,-0.9290821325689304,0.0
2379,1740,1340,1340,1740,-0.9376434255573018,0.0
2379,1740,1340,1340,1740,-0.9143706003351744,0.0
2400,1740,1340,1340,1740,-0.936474968640029,0.0
2400,1740,1340,1340,1740,-0.9447641828286621,0.0
2400,1740,1340,1340,1740,-0.9339924934221087,0.0
2420,1740,1340,1340,1740,-0.9806684813442752,0.0
2420,1740,1340,1340,1740,-0.9893248613422367,0.0
2420,1740,1340,1340,1740,-0.9719672775080715,0.0
2440,1740,1340,1340,1740,-1.018485832958001,0.0
2440,1740,1340,1340,1740,-1.0270944631324312,0.0
2440,1740,1340,1340,1740,-1.0083671823937261,0.0
2460,1740,1340,1340,1740,-1.0270932984868535,0.0
2460,1740,1340,1340,1740,-1.0357698947912746,0.0
2460,1740,1340,1340,1740,-1.0219809803275084,0.0
2479,1740,1340,1340,1740,-1.0544292479292938,0.0
2479,1740,1340,1340,1740,-1.0633053058974702,0.0
2479,1740,1340,1340,1740,-1.0456005895904537,0.0
2499,1740,1340,1340,1740,-1.0656601670849044,0.0
2499,1740,1340,1340,1740,-1.0746871842517327,0.0
2499,1740,1340,1340,1740,-1.0642922318579087,0.0
2520,1740,1340,1340,1740,-1.0783564485405899,0.0
2520,1740,1340,1340,1740,-1.0874454657755825,0.0
2520,1740,1340,1340,1740,-1.069717248388484,0.0
2539,1740,1340,1340,1740,-1.0911171080947886,0.0
2539,1740,1340,1340,1740,-1.100369524614456,0.0
2539,1740,1340,1340,1740,-1.0805715002363996,0.0
2560,1740,1340,1340,1740,-1.1179125507393837,0.0
2560,1740,1340,1340,1740,-1.127806432318944,0.0
2560,1740,1340,1340,1740,-1.1123697561344923,0.0
2580,1740,1340,1340,1740,-1.1246492613703611,0.0
2580,1740,1340,1340,1740,-1.133958389900822,0.0
2580,1740,1340,1340,1740,-1.1231731296051668,0.0
2600,1740,1340,1340,1740,-1.1334513612429966,0.0
2600,1740,1340,1340,1740,-1.1417020318680362,0.0
2600,1740,1340,1340,1740,-1.1244695228478956,0.0
2619,1740,1340,1340,1740,-1.1388231982203951,0.0
2619,1740,1340,1340,1740,-1.1477728638548974,0.0
2619,1740,1340,1340,1740,-1.1395907152069282,0.0
2639,1740,1340,1340,1740,-1.1596801458645816,0.0
2639,1740,1340,1340,1740,-1.1685692395023888,0.0
2639,1740,1340,1340,1740,-1.154812907664067,0.0
2660,1740,1340,1340,1740,-1.1828616815781723,0.0
2660,1740,1340,1340,1740,-1.1941844804804482,0.0
2660,1740,1340,1340,1740,-1.181640284877697,0.0
2679,1740,1340,1340,1740,-1.2223408473384372,0.0
2679,1740,1340,1340,1740,-1.2322366232773632,0.0
2679,1740,1340,1340,1740,-1.2098845558103526,0.0
2700,1740,1340,1340,1740,-1.210037207849168,0.0
2700,1740,1340,1340,1740,-1.2192776269952597,0.0
2700,1740,1340,1340,1740,-1.2070584778698805,0.0
2719,1740,1340,1340,1740,-1.2160639818448302,0.0
2719,1740,1340,1340,1740,-1.2262959615487448,0.0
2719,1740,1340,1340,1740,-1.2137160233021638,0.0
2739,1740,1340,1340,1740,-1.205208027412864,0.0
2739,1740,1340,1340,1740,-1.2165535850868676,0.0
2739,1740,1340,1340,1740,-1.1927426365975462,0.0
2759,1740,1340,1340,1740,-1.1703675485438714,0.0
2759,1740,1340,1340,1740,-1.1793811105574505,0.0
2759,1740,1340,1340,1740,-1.1685669113945605,0.0
2779,1740,1340,1340,1740,-1.1711898040099602,0.0
2779,1740,1340,1340,1740,-1.180284565548938,0.0
2779,1740,1340,1340,1740,-1.1634640510494918,0.0
2800,1740,1340,1340,1740,-1.183977598252781,0.0
2800,1740,1340,1340,1740,-1.1941137314125119,0.0
2800,1740,1340,1340,1740,-1.1748319061328047,0.0
2820,1740,1340,1340,1740,-1.2075142013421796,0.0
2820,1740,1340,1340,1740,-1.218356248184365,0.0
2820,1740,1340,1340,1740,-1.2024239629961364,0.0
2840,1740,1340,1340,1740,-1.2037421501040346,0.0
2840,1740,1340,1340,1740,-1.2136810924198047,0.0
2840,1740,1340,1340,1740,-1.1984553029033236,0.0
2860,1740,1340,1340,1740,-1.2261571745343693,0.0
2860,1740,1340,1340,1740,-1.2363500820819877,0.0
2860,1740,1340,1340,1740,-1.2164071513171089,0.0
2879,1740,1340,1340,1740,-1.255069482746661,0.0
2879,1740,1340,1340,1740,-1.2657834262832923,0.0
2879,1740,1340,1340,1740,-1.2448391877203302,0.0
2900,1740,1340,1340,1740,-1.2330942709851138,0.0
2900,1740,1340,1340,1740,-1.2434546895937084,0.0
2900,1740,1340,1340,1740,-1.22574822527668,0.0
2920,1740,1340,1340,1740,-1.2087970065665643,0.0
2920,1740,1340,1340,1740,-1.2175279094118898,0.0
2920,1740,1340,1340,1740,-1.2016340871182511,0.0
2940,1740,1340,1340,1740,-1.2276536354273062,0.0
2940,1740,1340,1340,1740,-1.2373734296303238,0.0
2940,1740,1340,1340,1740,-1.22526641158453,0.0
2960,1740,1340,1340,1740,-1.233504370426676,0.0
2960,1740,1340,1340,1740,-1.243818846306655,0.0
2960,1740,1340,1340,1740,-1.2328348373912126,0.0
2980,1740,1340,1340,1740,-1.2733720475288657,0.0
2980,1740,1340,1340,1740,-1.2839343550822109,0.0
2980,1740,1340,1340,1740,-1.2618682604331162,0.0
2999,1740,1340,1340,1740,-1.2456014646350066,0.0
2999,1740,1340,1340,1740,-1.257554049136178,0.0
2999,1740,1340,1340,1740,-1.2425484355040888,0.0
3019,1740,1340,1340,1740,-1.2390929428230826,0.0
3019,1740,1340,1340,1740,-1.2486770715829385,0.0
3019,1740,1340,1340,1740,-1.2428599888327037,0.0
3040,1740,1340,1340,1740,-1.271298027377475,0.0
3040,1740,1340,1340,1740,-1.2807815889326413,0.0
3040,1740,1340,1340,1740,-1.2543494727290962,0.0
3060,1740,1340,1340,1740,-1.266294925646565,0.0
3060,1740,1340,1340,1740,-1.2760488953160989,0.0
3060,1740,1340,1340,1740,-1.2693445409758677,0.0
3080,1740,1340,1340,1740,-1.2716934122586796,0.0
3080,1740,1340,1340,1740,-1.2806862338813958,0.0
3080,1740,1340,1340,1740,-1.2561396459877687,0.0
3100,1740,1340,1340,1740,-1.2586038538697895,0.0
3100,1740,1340,1340,1740,-1.2678601425051648,0.0
3100,1740,1340,1340,1740,-1.262424403279187,0.0
3119,1740,1340,1340,1740,-1.2849798052062265,0.0
3119,1740,1340,1340,1740,-1.2954930036462886,0.0
3119,1740,1340,1340,1740,-1.2730982169407674,0.0
3139,1740,1340,1340,1740,-1.2730825708397622,0.0
3139,1740,1340,1340,1740,-1.2825946195518323,0.0
3139,1740,1340,1340,1740,-1.2742188796661837,0.0
3160,1740,1340,1340,1740,-1.2960683635309265,0.0
3160,1740,1340,1340,1740,-1.3063398031465296,0.0
3160,1740,1340,1340,1740,-1.2846797378020904,0.0
3180,1740,1340,1340,1740,-1.2803307361866618,0.0
3180,1740,1340,1340,1740,-1.2892241124383066,0.0
3180,1740,1340,1340,1740,-1.2789887807282236,0.0
3200,1740,1340,1340,1740,-1.298017879232967,0.0
3200,1740,1340,1340,1740,-1.3082900544684097,0.0
3200,1740,1340,1340,1740,-1.2822228321746456,0.0
3219,1740,1340,1340,1740,-1.256626722169502,0.0
3219,1740,1340,1340,1740,-1.2658845545398343,0.0
3219,1740,1340,1340,1740,-1.2616441948015802,0.0
3240,1740,1340,1340,1740,-1.276588553866633,0.0
3240,1740,1340,1340,1740,-1.2859559122406472,0.0
3240,1740,1340,1340,1740,-1.2678328223025437,0.0
3259,1740,1340,1340,1740,-1.2696399717496991,0.0
3259,1740,1340,1340,1740,-1.2783558960156869,0.0
3259,1740,1340,1340,1740,-1.2706847135293085,0.0
3279,1740,1340,1340,1740,-1.278604892373542,0.0
3279,1740,1340,1340,1740,-1.2880570537898517,0.0
3279,1740,1340,1340,1740,-1.2644236474953139,0.0
3300,1740,1340,1340,1740,-1.2657050448812812,0.0
3300,1740,1340,1340,1740,-1.2753802163457635,0.0
3300,1740,1340,1340,1740,-1.2672280053603346,0.0
3319,1740,1340,1340,1740,-1.2980620256809492,0.0
3319,1740,1340,1340,1740,-1.3075358027537693,0.0
3319,1740,1340,1340,1740,-1.284289556055049,0.0
3339,1740,1340,1340,1740,-1.2691341521256339,0.0
3339,1740,1340,1340,1740,-1.2784926011218252,0.0
3339,1740,1340,1340,1740,-1.2679716309302156,0.0
3360,1740,1340,1340,1740,-1.2663462902683742,0.0
3360,1740,1340,1340,1740,-1.2758269086233904,0.0
3360,1740,1340,1340,1740,-1.2607419700951443,0.0
3379,1740,1340,1340,1740,-1.241940026173501,0.0
3379,1740,1340,1340,1740,-1.2485360439800732,0.0
3379,1740,1340,1340,1740,-1.23832187276641,0.0
3400,1740,1340,1340,1740,-1.237412550263568,0.0
3400,1740,1340,1340,1740,-1.2441226244321861,0.0
3400,1740,1340,1340,1740,-1.2446145248067144,0.0
3419,1740,1340,1340,1740,-1.2679423489244774,0.0
3419,1740,1340,1340,1740,-1.2767226659031785,0.0
3419,1740,1340,1340,1740,-1.2572376014939022,0.0
3440,1740,1340,1340,1740,-1.28339416053953,0.0
3440,1740,1340,1340,1740,-1.2928871244081699,0.0
3440,1740,1340,1340,1740,-1.2742849357927475,0.0
3459,1740,1340,1340,1740,-1.2700024296174761,0.0
3459,1740,1340,1340,1740,-1.27832115559341,0.0
3459,1740,1340,1340,1740,-1.2650422356682567,0.0
3479,1740,1340,1340,1740,-1.2477660582918781,0.0
3479,1740,1340,1340,1740,-1.2541835062370268,0.0
3479,1740,1340,1340,1740,-1.244219079569231,0.0
3500,1740,1340,1340,1740,-1.215218626165616,0.0
3500,1740,1340,1340,1740,-1.2220521880867519,0.0
3500,1740,1340,1340,1740,-1.2175400507929663,0.0
3519,1627,1437,1437,1627,-1.2515754158813006,0.0
3519,1627,1437,1437,1627,-1.2590745222713005,0.0
3519,1627,1437,1437,1627,-1.2488156272982451,0.0
3539,1505,1542,1542,1505,-1.26172782979746,0.0
3539,1505,1542,1542,1505,-1.2693427916959452,0.0
3539,1505,1542,1542,1505,-1.248664090343414,0.0
3560,1383,1649,1649,1383,-1.2542598946752035,0.0
