Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR7,-3.1241036917175067,-41.76540324578207,78.0,"[(-3.124109244743141, -41.765409427353376), (-3.1240981386918723, -41.76539706421077)]","[(-3.124109244743141, -41.765409427353376), (-3.1240981386918723, -41.76539706421077)]",-100.70924,-96.28625,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr7
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR6,-3.1235917442608017,-41.76591083104317,77.0,"[(-3.123597297286436, -41.76591701261448), (-3.1235861912351672, -41.76590464947187)]","[(-3.123597297286436, -41.76591701261448), (-3.1235861912351672, -41.76590464947187)]",-43.71984,-152.70613,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr6
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR5,-3.123660522540515,-41.76591071296268,77.0,"[(-3.1236660755661494, -41.76591689453399), (-3.1236549695148805, -41.76590453139137)]","[(-3.1236660755661494, -41.76591689453399), (-3.1236549695148805, -41.76590453139137)]",-51.37616,-152.69301,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr5
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR4,-3.123728399360766,-41.765910596255246,77.0,"[(-3.1237339523864005, -41.765916777826554), (-3.1237228463351316, -41.76590441468394)]","[(-3.1237339523864005, -41.765916777826554), (-3.1237228463351316, -41.76590441468394)]",-58.93213,-152.68003,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr4
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR3,-3.1238460201164195,-41.76591039387085,77.0,"[(-3.123851573142054, -41.76591657544216), (-3.123840467090785, -41.765904212299546)]","[(-3.123851573142054, -41.76591657544216), (-3.123840467090785, -41.765904212299546)]",-72.02553,-152.65754,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr3
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR20,-3.1235877491741166,-41.76298178715716,79.0,"[(-3.123593302199751, -41.76298796872847), (-3.123582196148482, -41.76297560558585)]","[(-3.123593302199751, -41.76298796872847), (-3.123582196148482, -41.76297560558585)]",-43.27511,172.86735,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr20
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR2,-3.1239132385758706,-41.76591027826185,77.0,"[(-3.123918791601505, -41.76591645983316), (-3.123907685550236, -41.76590409669055)]","[(-3.123918791601505, -41.76591645983316), (-3.123907685550236, -41.76590409669055)]",-79.50821,-152.64469,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr2
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR19,-3.123655388755568,-41.76298167099891,79.0,"[(-3.1236609417812025, -41.76298785257021), (-3.1236498357299336, -41.7629754894276)]","[(-3.1236609417812025, -41.76298785257021), (-3.1236498357299336, -41.7629754894276)]",-50.80467,172.88027,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr19
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR18,-3.123723692352073,-41.76298155319312,79.0,"[(-3.1237292453777075, -41.76298773476443), (-3.1237181393264386, -41.76297537162182)]","[(-3.1237292453777075, -41.76298773476443), (-3.1237181393264386, -41.76297537162182)]",-58.40815,172.89336,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr18
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR17,-3.12345005881882,-41.76341541116408,79.0,"[(-3.123455611844454, -41.76342159273539), (-3.123444505793185, -41.763409229592774)]","[(-3.123455611844454, -41.76342159273539), (-3.123444505793185, -41.763409229592774)]",-27.94758,124.66853,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr17
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR16,-3.1235353109737924,-41.76341526452464,79.0,"[(-3.123540863999427, -41.76342144609594), (-3.123529757948158, -41.76340908295333)]","[(-3.123540863999427, -41.76342144609594), (-3.123529757948158, -41.76340908295333)]",-37.43775,124.68483,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr16
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR15,-3.1236296951434044,-41.76341510250721,79.0,"[(-3.123635248169039, -41.76342128407851), (-3.12362414211777, -41.7634089209359)]","[(-3.123635248169039, -41.76342128407851), (-3.12362414211777, -41.7634089209359)]",-47.94449,124.70284,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr15
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR14,-3.1237213710965888,-41.76341494460897,79.0,"[(-3.123726924122223, -41.76342112618027), (-3.1237158180709543, -41.76340876303766)]","[(-3.123726924122223, -41.76342112618027), (-3.1237158180709543, -41.76340876303766)]",-58.14975,124.72039,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr14
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR13,-3.123556897817716,-41.76540418548295,78.0,"[(-3.1235624508433504, -41.76541036705426), (-3.1235513447920815, -41.76539800391164)]","[(-3.1235624508433504, -41.76541036705426), (-3.1235513447920815, -41.76539800391164)]",-39.84077,-96.3907,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr13
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR12,-3.1236490832363395,-41.76540402703544,78.0,"[(-3.123654636261974, -41.76541020860674), (-3.123643530210705, -41.76539784546413)]","[(-3.123654636261974, -41.76541020860674), (-3.123643530210705, -41.76539784546413)]",-50.10275,-96.37309,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr12
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR11,-3.1237494426847308,-41.7654038547203,78.0,"[(-3.123754995710365, -41.7654100362916), (-3.1237438896590963, -41.76539767314899)]","[(-3.123754995710365, -41.7654100362916), (-3.1237438896590963, -41.76539767314899)]",-61.27464,-96.35394,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr11
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR10,-3.12383035108741,-41.765403715632495,78.0,"[(-3.1238359041130446, -41.765409897203796), (-3.1238247980617757, -41.76539753406119)]","[(-3.1238359041130446, -41.765409897203796), (-3.1238247980617757, -41.76539753406119)]",-70.28127,-96.33848,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr10
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR1,-3.123982464946663,-41.7659101596321,77.0,"[(-3.1239880179722976, -41.76591634120341), (-3.1239769119210288, -41.7659039780608)]","[(-3.1239880179722976, -41.76591634120341), (-3.1239769119210288, -41.7659039780608)]",-87.21441,-152.6315,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr1
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP9,-3.1238431414130527,-41.765167283576986,79.0,"[(-3.123847844313086, -41.76517379625976), (-3.123838438513019, -41.765160770894205)]","[(-3.123847844313086, -41.76517379625976), (-3.123838438513019, -41.765160770894205)]",-71.70508,-70.05823,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip9
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP8,-3.1239112058174703,-41.765167166594935,79.0,"[(-3.123915908717504, -41.765173679277716), (-3.123906502917437, -41.765160653912154)]","[(-3.123915908717504, -41.765173679277716), (-3.123906502917437, -41.765160653912154)]",-79.28193,-70.04522,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip8
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP7,-3.1239801704476955,-41.76516704803391,79.0,"[(-3.123984873347729, -41.76517356071669), (-3.1239754675476616, -41.76516053535113)]","[(-3.123984873347729, -41.76517356071669), (-3.1239754675476616, -41.76516053535113)]",-86.95899,-70.03205,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip7
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP6,-3.1235921486102893,-41.76533867358504,78.0,"[(-3.123596851510323, -41.765345186267815), (-3.1235874457102555, -41.765332160902254)]","[(-3.123596851510323, -41.765345186267815), (-3.1235874457102555, -41.765332160902254)]",-43.76485,-89.10883,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip6
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP5,-3.123659697757941,-41.765338557426816,78.0,"[(-3.123664400657975, -41.765345070109596), (-3.1236549948579078, -41.765332044744035)]","[(-3.123664400657975, -41.765345070109596), (-3.1236549948579078, -41.765332044744035)]",-51.28434,-89.09592,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip5
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP4,-3.123728040043253,-41.76533843982693,78.0,"[(-3.1237327429432864, -41.76534495250971), (-3.1237233371432187, -41.76533192714415)]","[(-3.1237327429432864, -41.76534495250971), (-3.1237233371432187, -41.76533192714415)]",-58.89213,-89.08284,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip4
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP3,-3.1238434343934744,-41.76533824163021,78.0,"[(-3.1238481372935083, -41.765344754312984), (-3.1238387314934406, -41.76533172894743)]","[(-3.1238481372935083, -41.765344754312984), (-3.1238387314934406, -41.76533172894743)]",-71.73769,-89.06081,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip3
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP2,-3.123911498249601,-41.76533812478544,78.0,"[(-3.1239162011496346, -41.76534463746822), (-3.1239067953495674, -41.765331612102656)]","[(-3.1239162011496346, -41.76534463746822), (-3.1239067953495674, -41.765331612102656)]",-79.31448,-89.04783,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip2
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP18,-3.123588979773975,-41.76348929496351,79.0,"[(-3.123593682674009, -41.763495807646294), (-3.1235842768739412, -41.76348278228073)]","[(-3.123593682674009, -41.763495807646294), (-3.1235842768739412, -41.76348278228073)]",-43.4121,116.45608,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip18
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP17,-3.123656528407604,-41.763489178805294,79.0,"[(-3.1236612313076377, -41.763495691488075), (-3.1236518255075705, -41.76348266612251)]","[(-3.1236612313076377, -41.763495691488075), (-3.1236518255075705, -41.76348266612251)]",-50.93153,116.469,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip17
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP16,-3.123724870658647,-41.76348906127405,79.0,"[(-3.1237295735586805, -41.763495573956824), (-3.1237201677586133, -41.76348254859127)]","[(-3.1237295735586805, -41.763495573956824), (-3.1237201677586133, -41.76348254859127)]",-58.53931,116.48206,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip16
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP15,-3.123589276593174,-41.76366251458219,79.0,"[(-3.123593979493208, -41.76366902726497), (-3.1235845736931407, -41.763656001899406)]","[(-3.123593979493208, -41.76366902726497), (-3.1235845736931407, -41.763656001899406)]",-43.44514,97.20212,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip15
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP14,-3.12365682529534,-41.76366239842397,79.0,"[(-3.123661528195373, -41.76366891110675), (-3.1236521223953058, -41.76365588574119)]","[(-3.123661528195373, -41.76366891110675), (-3.1236521223953058, -41.76365588574119)]",-50.96458,97.21503,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip14
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP13,-3.123725167477846,-41.76366228103,79.0,"[(-3.12372987037788, -41.763668793712775), (-3.1237204645778123, -41.76365576834722)]","[(-3.12372987037788, -41.763668793712775), (-3.1237204645778123, -41.76365576834722)]",-58.57236,97.22808,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip13
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP12,-3.123591855972549,-41.76516771546317,79.0,"[(-3.1235965588725834, -41.76517422814595), (-3.1235871530725157, -41.76516120278039)]","[(-3.1235965588725834, -41.76517422814595), (-3.1235871530725157, -41.76516120278039)]",-43.73227,-70.10623,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip12
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP11,-3.123659404674715,-41.76516759930495,79.0,"[(-3.1236641075747484, -41.76517411198773), (-3.123654701774681, -41.76516108662217)]","[(-3.1236641075747484, -41.76517411198773), (-3.123654701774681, -41.76516108662217)]",-51.25172,-70.09332,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip11
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP10,-3.123727746925758,-41.765167481910986,79.0,"[(-3.1237324498257917, -41.76517399459376), (-3.1237230440257244, -41.765160969228205)]","[(-3.1237324498257917, -41.76517399459376), (-3.1237230440257244, -41.765160969228205)]",-58.8595,-70.08027,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip10
ARGO_PARNAIBAIII_V3::ECHO_FOX::IP1,-3.123980463085436,-41.76533800615577,78.0,"[(-3.1239851659854687, -41.76534451883855), (-3.1239757601854015, -41.76533149347299)]","[(-3.1239851659854687, -41.76534451883855), (-3.1239757601854015, -41.76533149347299)]",-86.99157,-89.03464,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip1
ARGO_PARNAIBAIII_V3::ECHO_FOX::ESTRUTURA3789,-3.1237855922010795,-41.76451588246036,79.0,"[(-3.123797270367519, -41.76454053305565), (-3.1237739140346403, -41.76449123186506)]","[(-3.123797270367519, -41.76454053305565), (-3.1237739140346403, -41.76449123186506)]",-65.29877,2.34729,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura3789
ARGO_PARNAIBAIII_V3::ECHO_FOX::ESTRUTURA3456,-3.1237866106405106,-41.765110156400034,79.0,"[(-3.12379828880695, -41.765134806995334), (-3.1237749324740713, -41.76508550580474)]","[(-3.12379828880695, -41.765134806995334), (-3.1237749324740713, -41.76508550580474)]",-65.41214,-63.70834,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura3456
ARGO_PARNAIBAIII_V3::ECHO_FOX::ESTRUTURA3123,-3.123787766041782,-41.76578436602911,77.0,"[(-3.1237994442082218, -41.76580901662441), (-3.123776087875343, -41.76575971543381)]","[(-3.1237994442082218, -41.76580901662441), (-3.123776087875343, -41.76575971543381)]",-65.54076,-138.6491,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura3123
ARGO_PARNAIBAIII_V3::ECHO_FOX::ESTRUTURA3101112,-3.1237842218972247,-41.76371626041643,79.0,"[(-3.123795900063664, -41.76374091101173), (-3.123772543730785, -41.76369160982113)]","[(-3.123795900063664, -41.76374091101173), (-3.123772543730785, -41.76369160982113)]",-65.14623,91.22808,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura3101112
ARGO_PARNAIBAIII_V3::ECHO_FOX::ESTRUTURA21314,-3.123654613820223,-41.76310475839247,79.0,"[(-3.123666291986662, -41.763129408987766), (-3.123642935653783, -41.763080107797165)]","[(-3.123666291986662, -41.763129408987766), (-3.123642935653783, -41.763080107797165)]",-50.7184,159.19867,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura21314
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR9,-3.123589700439472,-41.76445006924703,79.0,"[(-3.1235963326399756, -41.76447218888294), (-3.1235830682389687, -41.76442794961112)]","[(-3.1235963326399756, -41.76447218888294), (-3.1235830682389687, -41.76442794961112)]",-43.49232,9.66266,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor9
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR8,-3.12365961947354,-41.76444994907269,79.0,"[(-3.1236662516740434, -41.7644720687086), (-3.1236529872730365, -41.764427829436784)]","[(-3.1236662516740434, -41.7644720687086), (-3.1236529872730365, -41.764427829436784)]",-51.27563,9.67602,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor8
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR7,-3.123724620368757,-41.76444983734248,79.0,"[(-3.1237312525692604, -41.76447195697839), (-3.1237179881682535, -41.76442771770657)]","[(-3.1237312525692604, -41.76447195697839), (-3.1237179881682535, -41.76442771770657)]",-58.51145,9.68843,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor7
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR6,-3.123590234371287,-41.76476167707152,79.0,"[(-3.123596866571791, -41.76478379670743), (-3.1235836021707835, -41.76473955743561)]","[(-3.123596866571791, -41.76478379670743), (-3.1235836021707835, -41.76473955743561)]",-43.55176,-24.97364,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor6
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR5,-3.1236601534738915,-41.76476155686286,79.0,"[(-3.123666785674395, -41.76478367649877), (-3.123653521273388, -41.76473943722695)]","[(-3.123666785674395, -41.76478367649877), (-3.123653521273388, -41.76473943722695)]",-51.33507,-24.96028,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor5
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR4,-3.1237251543691085,-41.76476144520129,79.0,"[(-3.123731786569612, -41.764783564837195), (-3.123718522168605, -41.76473932556538)]","[(-3.123731786569612, -41.764783564837195), (-3.123718522168605, -41.76473932556538)]",-58.5709,-24.94787,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor4
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR3,-3.123844147189516,-41.76476124065434,79.0,"[(-3.1238507793900196, -41.76478336029025), (-3.1238375149890127, -41.76473912101843)]","[(-3.1238507793900196, -41.76478336029025), (-3.1238375149890127, -41.76473912101843)]",-71.81704,-24.92513,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor3
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR2,-3.123912437284348,-41.76476112326039,79.0,"[(-3.123919069484851, -41.7647832428963), (-3.123905805083844, -41.76473900362448)]","[(-3.123919069484851, -41.7647832428963), (-3.123905805083844, -41.76473900362448)]",-79.41901,-24.91209,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor2
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR10,-3.1237243256740914,-41.764066290695496,79.0,"[(-3.123730957874595, -41.764088410331404), (-3.123717693473588, -41.76404417105958)]","[(-3.123730957874595, -41.764088410331404), (-3.123717693473588, -41.76404417105958)]",-58.47865,52.32099,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor10
ARGO_PARNAIBAIII_V3::ECHO_FOX::DISJUNTOR1,-3.1239779082022965,-41.76476101074068,79.0,"[(-3.1239845404028, -41.76478313037659), (-3.123971276001793, -41.76473889110477)]","[(-3.1239845404028, -41.76478313037659), (-3.123971276001793, -41.76473889110477)]",-86.70716,-24.89958,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor1
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP9,-3.1236173059664183,-41.76492713081682,79.0,"[(-3.1236220088664517, -41.7649336434996), (-3.1236126030663844, -41.76492061813405)]","[(-3.1236220088664517, -41.7649336434996), (-3.1236126030663844, -41.76492061813405)]",-46.56534,-43.36441,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip9
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP8,-3.1236586715650008,-41.76492705969394,79.0,"[(-3.123663374465034, -41.76493357237672), (-3.123653968664967, -41.764920547011165)]","[(-3.123663374465034, -41.76493357237672), (-3.123653968664967, -41.764920547011165)]",-51.17011,-43.3565,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip8
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP7,-3.123704268978777,-41.76492698122537,79.0,"[(-3.123708971878811, -41.764933493908146), (-3.1236995660787437, -41.76492046854259)]","[(-3.123708971878811, -41.764933493908146), (-3.1236995660787437, -41.76492046854259)]",-56.24596,-43.34778,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip7
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP6,-3.1237415109811644,-41.76492691731087,79.0,"[(-3.1237462138811978, -41.76493342999364), (-3.1237368080811305, -41.764920404628086)]","[(-3.1237462138811978, -41.76493342999364), (-3.1237368080811305, -41.764920404628086)]",-60.3917,-43.34067,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip6
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP5,-3.123784209818622,-41.76492684385384,79.0,"[(-3.1237889127186556, -41.764933356536616), (-3.1237795069185883, -41.76492033117106)]","[(-3.1237889127186556, -41.764933356536616), (-3.1237795069185883, -41.76492033117106)]",-65.14488,-43.33251,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip5
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP47,-3.123431209366089,-41.763827751336414,77.0,"[(-3.123435912266123, -41.763834264019195), (-3.1234265064660556, -41.76382123865364)]","[(-3.123435912266123, -41.763834264019195), (-3.1234265064660556, -41.76382123865364)]",-25.84928,78.83547,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip47
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP46,-3.123528187707534,-41.76382758451346,79.0,"[(-3.1235328906075672, -41.76383409719623), (-3.1235234848075, -41.76382107183068)]","[(-3.1235328906075672, -41.76383409719623), (-3.1235234848075, -41.76382107183068)]",-36.6448,78.85402,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip46
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP45,-3.123574655465241,-41.76382750474047,79.0,"[(-3.1235793583652742, -41.76383401742325), (-3.123569952565207, -41.76382099205769)]","[(-3.1235793583652742, -41.76383401742325), (-3.123569952565207, -41.76382099205769)]",-41.81753,78.86288,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip45
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP44,-3.1236168671115947,-41.76382743224454,79.0,"[(-3.123621570011628, -41.76383394492732), (-3.123612164211561, -41.76382091956176)]","[(-3.123621570011628, -41.76383394492732), (-3.123612164211561, -41.76382091956176)]",-46.51648,78.87094,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip44
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP43,-3.1236566906065777,-41.76382736373042,79.0,"[(-3.1236613935066115, -41.7638338764132), (-3.1236519877065443, -41.76382085104764)]","[(-3.1236613935066115, -41.7638338764132), (-3.1236519877065443, -41.76382085104764)]",-50.94959,78.87856,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip43
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP42,-3.123697943085808,-41.76382729288213,79.0,"[(-3.1237026459858415, -41.76383380556491), (-3.123693240185774, -41.763820780199346)]","[(-3.1237026459858415, -41.76383380556491), (-3.123693240185774, -41.763820780199346)]",-55.54177,78.88643,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip42
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP41,-3.123738516197827,-41.76382722313227,79.0,"[(-3.123743219097861, -41.76383373581505), (-3.123733813297793, -41.763820710449494)]","[(-3.123743219097861, -41.76383373581505), (-3.123733813297793, -41.763820710449494)]",-60.05832,78.89418,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip41
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP40,-3.123783918385626,-41.76382714500696,79.0,"[(-3.12378862128566, -41.76383365768973), (-3.123779215485593, -41.763820632324176)]","[(-3.12378862128566, -41.76383365768973), (-3.123779215485593, -41.763820632324176)]",-65.11244,78.90287,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip40
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP4,-3.123869170231212,-41.76492669783224,79.0,"[(-3.123873873131245, -41.76493321051501), (-3.123864467331178, -41.76492018514946)]","[(-3.123873873131245, -41.76493321051501), (-3.123864467331178, -41.76492018514946)]",-74.60258,-43.31628,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip4
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP39,-3.1238259601302083,-41.76382707278564,79.0,"[(-3.1238306630302417, -41.76383358546841), (-3.1238212572301745, -41.76382056010286)]","[(-3.1238306630302417, -41.76383358546841), (-3.1238212572301745, -41.76382056010286)]",-69.79248,78.9109,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip39
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP38,-3.123867932036183,-41.76382700070162,79.0,"[(-3.123872634936217, -41.7638335133844), (-3.1238632291361497, -41.76382048801884)]","[(-3.123872634936217, -41.7638335133844), (-3.1238632291361497, -41.76382048801884)]",-74.46474,78.91891,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip38
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP37,-3.123909184789559,-41.763826929716046,79.0,"[(-3.1239138876895924, -41.76383344239883), (-3.123904481889525, -41.763820417033266)]","[(-3.1239138876895924, -41.76383344239883), (-3.123904481889525, -41.763820417033266)]",-79.05695,78.9268,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip37
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP36,-3.123994613991225,-41.76382678280199,79.0,"[(-3.1239993168912585, -41.763833295484766), (-3.1239899110911913, -41.76382027011921)]","[(-3.1239993168912585, -41.763833295484766), (-3.1239899110911913, -41.76382027011921)]",-88.56683,78.94313,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip36
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP35,-3.123431224606094,-41.76390412229242,77.0,"[(-3.123435927506127, -41.763910634975204), (-3.12342652170606, -41.76389760960964)]","[(-3.123435927506127, -41.763910634975204), (-3.12342652170606, -41.76389760960964)]",-25.85097,70.34657,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip35
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP34,-3.123530246360743,-41.76390395217415,79.0,"[(-3.1235349492607765, -41.76391046485693), (-3.123525543460709, -41.76389743949137)]","[(-3.1235349492607765, -41.76391046485693), (-3.123525543460709, -41.76389743949137)]",-36.87396,70.36548,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip34
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP33,-3.123574373291474,-41.76390387624568,79.0,"[(-3.1235790761915077, -41.76391038892846), (-3.12356967039144, -41.7638973635629)]","[(-3.1235790761915077, -41.76391038892846), (-3.12356967039144, -41.7638973635629)]",-41.78612,70.37392,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip33
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP32,-3.123615552265399,-41.76390380553469,79.0,"[(-3.1236202551654326, -41.76391031821746), (-3.1236108493653654, -41.76389729285191)]","[(-3.1236202551654326, -41.76391031821746), (-3.1236108493653654, -41.76389729285191)]",-46.37012,70.38178,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip32
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP31,-3.1236569178639817,-41.76390373454908,79.0,"[(-3.123661620764015, -41.763910247231856), (-3.123652214963948, -41.7638972218663)]","[(-3.123661620764015, -41.763910247231856), (-3.123652214963948, -41.7638972218663)]",-50.97489,70.38967,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip31
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP30,-3.1237025153462947,-41.76390365614915,79.0,"[(-3.123707218246328, -41.76391016883193), (-3.123697812446261, -41.763897143466366)]","[(-3.123707218246328, -41.76391016883193), (-3.123697812446261, -41.763897143466366)]",-56.05075,70.39839,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip30
