Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
ARGO_PARNAIBAIII_V3::BUSIP18.001,-3.123191306123274,-41.76485136515037,77.0,"[(-3.123196009023308, -41.76485787783315), (-3.1231866032232407, -41.76484485246759)]","[(-3.123196009023308, -41.76485787783315), (-3.1231866032232407, -41.76484485246759)]",0.8564734708595623,-34.942787450303186,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip18.001
ARGO_PARNAIBAIII_V3::BUSIP17.001,-3.123230561299532,-41.76485196493387,77.0,"[(-3.123235264199566, -41.76485847761665), (-3.1232258583994987, -41.76484545225109)]","[(-3.123235264199566, -41.76485847761665), (-3.1232258583994987, -41.76484545225109)]",-3.5133674112942668,-35.009455486372815,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip17.001
ARGO_PARNAIBAIII_V3::BUSIP16.001,-3.123332979455512,-41.76485195566849,77.0,"[(-3.123337682355545, -41.764858468351264), (-3.123328276555478, -41.76484544298571)]","[(-3.123337682355545, -41.764858468351264), (-3.123328276555478, -41.76484544298571)]",-14.914438244164488,-35.0084256069966,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip16.001
ARGO_PARNAIBAIII_V3::BUSIP15.001,-3.1225469294626285,-41.76492800980684,76.0,"[(-3.1225516323626623, -41.76493452248961), (-3.122542226562595, -41.76492149712406)]","[(-3.1225516323626623, -41.76493452248961), (-3.122542226562595, -41.76492149712406)]",72.58773909270674,-43.46210944518196,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip15.001
ARGO_PARNAIBAIII_V3::BUSIP14.001,-3.1226362563987355,-41.76492785623358,76.0,"[(-3.1226409592987694, -41.76493436891636), (-3.1226315534987017, -41.7649213435508)]","[(-3.1226409592987694, -41.76493436891636), (-3.1226315534987017, -41.7649213435508)]",62.64396773597999,-43.44503924004184,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip14.001
ARGO_PARNAIBAIII_V3::BUSIP12.001,-3.1228122666500933,-41.764927553686704,76.0,"[(-3.1228169695501267, -41.764934066369484), (-3.1228075637500594, -41.76492104100392)]","[(-3.1228169695501267, -41.764934066369484), (-3.1228075637500594, -41.76492104100392)]",43.05070984291604,-43.41141009536592,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip12.001
ARGO_PARNAIBAIII_V3::BUSIP11.001,-3.1228535190607865,-41.76492748276977,76.0,"[(-3.1228582219608203, -41.76493399545255), (-3.122848816160753, -41.764920970087)]","[(-3.1228582219608203, -41.76493399545255), (-3.122848816160753, -41.764920970087)]",38.45853913015978,-43.40352743011718,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip11.001
ARGO_PARNAIBAIII_V3::BUSIP10.001,-3.122899080287336,-41.76492740443849,76.0,"[(-3.12290378318737, -41.76493391712127), (-3.122894377387303, -41.76492089175571)]","[(-3.12290378318737, -41.76493391712127), (-3.122894377387303, -41.76492089175571)]",33.38671601288765,-43.39482063351112,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip10.001
ARGO_PARNAIBAIII_V3::BUSIP1.001,-3.1233331251883056,-41.76492665840333,77.0,"[(-3.1233378280883395, -41.76493317108611), (-3.1233284222882722, -41.76492014572056)]","[(-3.1233378280883395, -41.76493317108611), (-3.1233284222882722, -41.76492014572056)]",-14.930661050469746,-43.31189621326777,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip1.001
ARGO_PARNAIBAIII_V3::BUSCSB9.001,-3.1228120338904404,-41.76500196079625,76.0,"[(-3.1228169730361874, -41.76500898305001), (-3.122807094744693, -41.76499493854248)]","[(-3.1228169730361874, -41.76500898305001), (-3.122807094744693, -41.76499493854248)]",43.07662037864803,-51.68202091315997,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb9.001
ARGO_PARNAIBAIII_V3::BUSCSB8.001,-3.1228933106078123,-41.76500182115921,76.0,"[(-3.12289824975356, -41.76500884341298), (-3.1228883714620648, -41.76499479890544)]","[(-3.12289824975356, -41.76500884341298), (-3.1228883714620648, -41.76499479890544)]",34.02899007366118,-51.66649976796399,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb8.001
ARGO_PARNAIBAIII_V3::BUSCSB7.001,-3.122934375160193,-41.76500175058553,76.0,"[(-3.1229393143059405, -41.7650087728393), (-3.1229294360144455, -41.764994728331764)]","[(-3.1229393143059405, -41.7650087728393), (-3.1229294360144455, -41.764994728331764)]",29.45773153130261,-51.65865525652191,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb7.001
ARGO_PARNAIBAIII_V3::BUSCSB6.001,-3.1229788396156324,-41.76500167410784,77.0,"[(-3.12298377876138, -41.76500869636161), (-3.122973900469885, -41.764994651854074)]","[(-3.12298377876138, -41.76500869636161), (-3.122973900469885, -41.764994651854074)]",24.50799970729813,-51.650154493466985,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb6.001
ARGO_PARNAIBAIII_V3::BUSCSB5.001,-3.1230639331602075,-41.76500152781164,77.0,"[(-3.123068872305955, -41.76500855006541), (-3.12305899401446, -41.76499450555787)]","[(-3.123068872305955, -41.76500855006541), (-3.12305899401446, -41.76499450555787)]",15.035484606410565,-51.63389315815131,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb5.001
ARGO_PARNAIBAIII_V3::BUSCSB4.001,-3.123145537567312,-41.7650013876254,77.0,"[(-3.1231504767130596, -41.765008409879165), (-3.123140598421565, -41.76499436537163)]","[(-3.1231504767130596, -41.765008409879165), (-3.123140598421565, -41.76499436537163)]",5.951376258841126,-51.61831096587824,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb4.001
ARGO_PARNAIBAIII_V3::BUSCSB3.001,-3.1231908368305508,-41.76500130970603,77.0,"[(-3.1231957759762983, -41.7650083319598), (-3.1231858976848033, -41.76499428745226)]","[(-3.1231957759762983, -41.7650083319598), (-3.1231858976848033, -41.76499428745226)]",0.9087145948011184,-51.609649955169175,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb3.001
ARGO_PARNAIBAIII_V3::BUSCSB25.001,-3.1226317174707603,-41.76397931505803,76.0,"[(-3.122636656616508, -41.7639863373118), (-3.122626778325013, -41.76397229280426)]","[(-3.122636656616508, -41.7639863373118), (-3.122626778325013, -41.76397229280426)]",63.14923595581495,61.98863445348731,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb25.001
ARGO_PARNAIBAIII_V3::BUSCSB24.001,-3.122723818212643,-41.763979156747816,76.0,"[(-3.1227287573583906, -41.763986179001584), (-3.1227188790668956, -41.763972134494054)]","[(-3.1227287573583906, -41.763986179001584), (-3.1227188790668956, -41.763972134494054)]",52.89668774379148,62.0062311877568,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb24.001
ARGO_PARNAIBAIII_V3::BUSCSB23.001,-3.1227705142651474,-41.76397907642565,76.0,"[(-3.122775453410895, -41.76398609867942), (-3.1227655751194003, -41.76397205417188)]","[(-3.122775453410895, -41.76398609867942), (-3.1227655751194003, -41.76397205417188)]",47.698537111943246,62.01515927808747,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb23.001
ARGO_PARNAIBAIII_V3::BUSCSB22.001,-3.1228101690920145,-41.76397900818614,76.0,"[(-3.122815108237762, -41.7639860304399), (-3.122805229946267, -41.76397198593237)]","[(-3.122815108237762, -41.7639860304399), (-3.122805229946267, -41.76397198593237)]",43.28420758561316,62.022744338831885,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb22.001
ARGO_PARNAIBAIII_V3::BUSCSB20.001,-3.1228520458009097,-41.7639789363767,76.0,"[(-3.1228569849466568, -41.76398595863047), (-3.122847106655162, -41.76397191412293)]","[(-3.1228569849466568, -41.76398595863047), (-3.122847106655162, -41.76397191412293)]",38.62254071810416,62.03072620892051,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb20.001
ARGO_PARNAIBAIII_V3::BUSCSB2.001,-3.1232334864331617,-41.765001236454935,77.0,"[(-3.123238425578909, -41.765008258708704), (-3.123228547287414, -41.76499421420117)]","[(-3.123238425578909, -41.765008258708704), (-3.123228547287414, -41.76499421420117)]",-3.838989908458746,-51.601507839678725,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb2.001
ARGO_PARNAIBAIII_V3::BUSCSB19.001,-3.122891557660815,-41.76397886827451,76.0,"[(-3.1228964968065624, -41.76398589052828), (-3.1228866185150674, -41.763971846020745)]","[(-3.1228964968065624, -41.76398589052828), (-3.1228866185150674, -41.763971846020745)]",34.2241261087613,62.038296005674965,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb19.001
ARGO_PARNAIBAIII_V3::BUSCSB18.001,-3.1229326221446594,-41.76397879770084,76.0,"[(-3.122937561290407, -41.763985819954605), (-3.122927682998912, -41.76397177544707)]","[(-3.122937561290407, -41.763985819954605), (-3.122927682998912, -41.76397177544707)]",29.652875195797247,62.04614051711455,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb18.001
ARGO_PARNAIBAIII_V3::BUSCSB17.001,-3.1229770865658306,-41.76397872136042,77.0,"[(-3.122982025711578, -41.76398574361419), (-3.122972147420083, -41.763971699106655)]","[(-3.122982025711578, -41.76398574361419), (-3.122972147420083, -41.763971699106655)]",24.703147186485044,62.05462602137917,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb17.001
ARGO_PARNAIBAIII_V3::BUSCSB16.001,-3.1230621801104057,-41.76397857513286,77.0,"[(-3.123067119256153, -41.76398559738663), (-3.123057240964658, -41.76397155287909)]","[(-3.123067119256153, -41.76398559738663), (-3.123057240964658, -41.76397155287909)]",15.230632085594994,62.07087972730032,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb16.001
ARGO_PARNAIBAIII_V3::BUSCSB15.001,-3.1231437845175107,-41.76397843480934,77.0,"[(-3.1231487236632582, -41.76398545706311), (-3.1231388453717632, -41.76397141255557)]","[(-3.1231487236632582, -41.76398545706311), (-3.1231388453717632, -41.76397141255557)]",6.146523738030549,62.08647717836244,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb15.001
ARGO_PARNAIBAIII_V3::BUSCSB14.003,-3.1232309577567547,-41.763978285011895,77.0,"[(-3.1232358969025023, -41.76398530726566), (-3.1232260186110072, -41.763971262758126)]","[(-3.1232358969025023, -41.76398530726566), (-3.1232260186110072, -41.763971262758126)]",-3.5575005714090366,62.103127688455245,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb14.003
ARGO_PARNAIBAIII_V3::BUSCSB14.001,-3.1231900235777688,-41.763978355310975,77.0,"[(-3.1231949627235163, -41.763985377564744), (-3.1231850844320213, -41.76397133305721)]","[(-3.1231949627235163, -41.763985377564744), (-3.1231850844320213, -41.76397133305721)]",0.9992449552124398,62.09531369933407,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb14.001
ARGO_PARNAIBAIII_V3::BUSCSB13.001,-3.123331869068924,-41.76397811173564,77.0,"[(-3.1233368082146717, -41.76398513398941), (-3.123326929923177, -41.76397108948187)]","[(-3.1233368082146717, -41.76398513398941), (-3.123326929923177, -41.76397108948187)]",-14.790831291739014,62.12238795124728,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb13.001
ARGO_PARNAIBAIII_V3::BUSCSB12.001,-3.122545519898467,-41.76500241890727,76.0,"[(-3.1225504590442146, -41.76500944116104), (-3.1225405807527196, -41.764995396653504)]","[(-3.1225504590442146, -41.76500944116104), (-3.1225405807527196, -41.764995396653504)]",72.74465014716526,-51.73294155822772,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb12.001
ARGO_PARNAIBAIII_V3::BUSCSB11.001,-3.12263546359377,-41.76500226430424,76.0,"[(-3.1226404027395174, -41.765009286558005), (-3.1226305244480224, -41.764995242050475)]","[(-3.1226404027395174, -41.765009286558005), (-3.1226305244480224, -41.764995242050475)]",62.73222186908916,-51.71575688973288,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb11.001
ARGO_PARNAIBAIII_V3::BUSCSB10.001,-3.12272536548186,-41.76500210976986,76.0,"[(-3.1227303046276074, -41.76500913202363), (-3.1227204263361124, -41.76499508751609)]","[(-3.1227303046276074, -41.76500913202363), (-3.1227204263361124, -41.76499508751609)]",52.72444752167466,-51.69857985215346,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb10.001
ARGO_PARNAIBAIII_V3::BUSCSB1.001,-3.123336011203905,-41.76500106029534,77.0,"[(-3.1233409503496525, -41.76500808254911), (-3.1233310720581575, -41.76499403804157)]","[(-3.1233409503496525, -41.76500808254911), (-3.1233310720581575, -41.76499403804157)]",-15.251928973715737,-51.581927083621295,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb1.001
ARGO_PARNAIBAIII_V3::TC6.002,-3.1222585452517264,-41.76437547275384,76.0,"[(-3.1222648715058288, -41.764383180224876), (-3.122252218997624, -41.76436776528279)]","[(-3.1222648715058288, -41.764383180224876), (-3.122252218997624, -41.76436776528279)]",104.69033637275656,17.954319120252826,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc6.002
ARGO_PARNAIBAIII_V3::TC5.002,-3.122326097003762,-41.764375356629934,76.0,"[(-3.122332423257865, -41.764383064100976), (-3.1223197707496597, -41.76436764915889)]","[(-3.122332423257865, -41.764383064100976), (-3.1223197707496597, -41.76436764915889)]",97.17055335695474,17.96722669852916,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc5.002
ARGO_PARNAIBAIII_V3::TC4.002,-3.122392155552931,-41.76437524311478,76.0,"[(-3.1223984818070334, -41.76438295058582), (-3.1223858292988282, -41.764367535643736)]","[(-3.1223984818070334, -41.76438295058582), (-3.1223858292988282, -41.764367535643736)]",89.81699195971053,17.979844305492918,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc4.002
ARGO_PARNAIBAIII_V3::TC3.002,-3.122259095978156,-41.76469686636701,76.0,"[(-3.1222654222322586, -41.76470457383805), (-3.122252769724054, -41.76468915889597)]","[(-3.1222654222322586, -41.76470457383805), (-3.122252769724054, -41.76468915889597)]",104.6290301426632,-17.769706586032868,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc3.002
ARGO_PARNAIBAIII_V3::TC2.002,-3.1223261179437065,-41.76469675115274,76.0,"[(-3.122332444197809, -41.76470445862378), (-3.122319791689604, -41.7646890436817)]","[(-3.122332444197809, -41.76470445862378), (-3.122319791689604, -41.7646890436817)]",97.16822234655493,-17.756900116506884,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc2.002
ARGO_PARNAIBAIII_V3::TC1.002,-3.122392832317827,-41.76469663648768,76.0,"[(-3.12239915857193, -41.764704343958726), (-3.122386506063725, -41.764688929016636)]","[(-3.12239915857193, -41.764704343958726), (-3.122386506063725, -41.764688929016636)]",89.74165527308294,-17.74415469332685,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc1.002
ARGO_PARNAIBAIII_V3::SECV6.002,-3.1222579707589704,-41.76452259973901,72.0,"[(-3.122262909904718, -41.76453239693818), (-3.1222530316132233, -41.76451280253984)]","[(-3.122262909904718, -41.76453239693818), (-3.1222530316132233, -41.76451280253984)]",104.75428824281298,1.6006394423703938,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv6.002
ARGO_PARNAIBAIII_V3::SECV5.002,-3.1223263246612043,-41.76452248225924,72.0,"[(-3.1223312638069514, -41.76453227945841), (-3.122321385515457, -41.76451268506007)]","[(-3.1223312638069514, -41.76453227945841), (-3.122321385515457, -41.76451268506007)]",97.14521079346665,1.6136977303696654,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv5.002
ARGO_PARNAIBAIII_V3::SECV4.002,-3.122394678494901,-41.76452236477947,72.0,"[(-3.1223996176406486, -41.764532161978636), (-3.122389739349154, -41.7645125675803)]","[(-3.1223996176406486, -41.764532161978636), (-3.122389739349154, -41.7645125675803)]",89.53614097351488,1.6267560183664642,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv4.002
ARGO_PARNAIBAIII_V3::SECV3.002,-3.122258980355532,-41.76511174807455,72.0,"[(-3.122263919501279, -41.76512154527372), (-3.1222540412097843, -41.76510195087538)]","[(-3.122263919501279, -41.76512154527372), (-3.1222540412097843, -41.76510195087538)]",104.6419011196985,-63.88526139981181,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv3.002
ARGO_PARNAIBAIII_V3::SECV2.002,-3.1223273342577653,-41.7651116305433,72.0,"[(-3.122332273403513, -41.76512142774247), (-3.122322395112018, -41.76510183334413)]","[(-3.122332273403513, -41.76512142774247), (-3.122322395112018, -41.76510183334413)]",97.03282367035406,-63.87219738976663,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv2.002
ARGO_PARNAIBAIII_V3::SECV1.002,-3.122395688228535,-41.76511151314933,72.0,"[(-3.1224006273742826, -41.7651213103485), (-3.1223907490827876, -41.76510171595016)]","[(-3.1224006273742826, -41.7651213103485), (-3.1223907490827876, -41.76510171595016)]",89.42373859161012,-63.85914863850802,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv1.002
ARGO_PARNAIBAIII_V3::SECH6.002,-3.1222571963670465,-41.76431570874744,72.0,"[(-3.122261959647692, -41.76434543107677), (-3.1222524330864005, -41.764285986418116)]","[(-3.122261959647692, -41.76434543107677), (-3.1222524330864005, -41.764285986418116)]",104.84049265741758,24.59729773939577,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech6.002
ARGO_PARNAIBAIII_V3::SECH5.002,-3.1223252151947483,-41.76431559183405,72.0,"[(-3.122329978475394, -41.76434531416338), (-3.122320451914103, -41.76428586950472)]","[(-3.122329978475394, -41.76434531416338), (-3.122320451914103, -41.76428586950472)]",97.268715317914,24.610293072700685,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech5.002
ARGO_PARNAIBAIII_V3::SECH4.002,-3.1223917264954726,-41.76431547756372,72.0,"[(-3.1223964897761185, -41.76434519989305), (-3.1223869632148267, -41.7642857552344)]","[(-3.1223964897761185, -41.76434519989305), (-3.1223869632148267, -41.7642857552344)]",89.86475414042378,24.62299461947468,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech4.002
ARGO_PARNAIBAIII_V3::SECH3.002,-3.1222585658298545,-41.76463822922211,72.0,"[(-3.1222633291105, -41.76466795155144), (-3.1222538025492086, -41.764608506892785)]","[(-3.1222633291105, -41.76466795155144), (-3.1222538025492086, -41.764608506892785)]",104.68804563932136,-11.251982568148073,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech3.002
ARGO_PARNAIBAIII_V3::SECH2.002,-3.122326584520484,-41.76463811231729,72.0,"[(-3.122331347801129, -41.76466783464662), (-3.122321821239838, -41.76460838998796)]","[(-3.122331347801129, -41.76466783464662), (-3.122321821239838, -41.76460838998796)]",97.11628355860653,-11.23898818852247,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech2.002
ARGO_PARNAIBAIII_V3::SECH1.002,-3.122393095821208,-41.76463799799549,72.0,"[(-3.1223978591018535, -41.76466772032482), (-3.122388332540562, -41.76460827566616)]","[(-3.1223978591018535, -41.76466772032482), (-3.122388332540562, -41.76460827566616)]",89.71232238111816,-11.226280919702576,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech1.002
ARGO_PARNAIBAIII_V3::IP6.001,-3.122259689795009,-41.76517012194837,72.0,"[(-3.122264392695042, -41.765176634631146), (-3.122254986894975, -41.76516360926559)]","[(-3.122264392695042, -41.765176634631146), (-3.122254986894975, -41.76516360926559)]",104.56292713650976,-70.37372191477536,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip6.001
ARGO_PARNAIBAIII_V3::IP5.001,-3.1223272384629057,-41.76517000585879,72.0,"[(-3.1223319413629396, -41.765176518541566), (-3.1223225355628723, -41.76516349317601)]","[(-3.1223319413629396, -41.765176518541566), (-3.1223225355628723, -41.76516349317601)]",97.0434874434606,-70.36081815130851,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip5.001
ARGO_PARNAIBAIII_V3::IP4.001,-3.122395580782485,-41.76516988832754,72.0,"[(-3.1224002836825187, -41.76517640101032), (-3.1223908778824514, -41.76516337564476)]","[(-3.1224002836825187, -41.76517640101032), (-3.1223908778824514, -41.76516337564476)]",89.43569936179196,-70.34775414168467,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip4.001
ARGO_PARNAIBAIII_V3::IP1.002,-3.1231748716271546,-41.765168548938014,77.0,"[(-3.1231795745271884, -41.765175061620795), (-3.123170168727121, -41.76516203625524)]","[(-3.1231795745271884, -41.765175061620795), (-3.123170168727121, -41.76516203625524)]",2.6859425973905147,-70.19887630500217,1.447815,1.0470428,ef_argo_parnaibaiii_v3_ip1.002
ARGO_PARNAIBAIII_V3::ESTRUTURA256.002,-3.1223196056371423,-41.76371879241591,72.0,"[(-3.1223312838035815, -41.76374344301121), (-3.122307927470703, -41.76369414182061)]","[(-3.1223312838035815, -41.76374344301121), (-3.122307927470703, -41.76369414182061)]",97.89316479170334,90.94663854124474,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura256.002
ARGO_PARNAIBAIII_V3::ESTRUTURA234.002,-3.1223255644541865,-41.764519094698834,72.0,"[(-3.1223372426206257, -41.764543745294134), (-3.122313886287747, -41.76449444410353)]","[(-3.1223372426206257, -41.764543745294134), (-3.122313886287747, -41.76449444410353)]",97.22983616065838,1.99023693306124,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura234.002
ARGO_PARNAIBAIII_V3::ESTRUTURA212.002,-3.122326581591193,-41.76511265648117,72.0,"[(-3.122338259757633, -41.76513730707647), (-3.122314903424754, -41.76508800588587)]","[(-3.122338259757633, -41.76513730707647), (-3.122314903424754, -41.76508800588587)]",97.11660964382968,-63.986233977206055,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura212.002
ARGO_PARNAIBAIII_V3::DISJUNTOR6.002,-3.122257935302796,-41.764452579444665,72.0,"[(-3.1222645675032994, -41.76447469908058), (-3.1222513031022925, -41.76443045980876)]","[(-3.1222645675032994, -41.76447469908058), (-3.1222513031022925, -41.76443045980876)]",104.7582351832306,9.383640387125894,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor6.002
ARGO_PARNAIBAIII_V3::DISJUNTOR5.002,-3.1223278541655226,-41.76445245927033,72.0,"[(-3.1223344863660265, -41.76447457890624), (-3.122321221965019, -41.764430339634416)]","[(-3.1223344863660265, -41.76447457890624), (-3.122321221965019, -41.764430339634416)]",96.9749481392556,9.396998185791333,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor5.002
ARGO_PARNAIBAIII_V3::DISJUNTOR4.002,-3.1223928551978126,-41.764452347540114,72.0,"[(-3.122399487398316, -41.76447446717603), (-3.122386222997309, -41.76443022790421)]","[(-3.122399487398316, -41.76447446717603), (-3.122386222997309, -41.76443022790421)]",89.73910829956375,9.40941739002647,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor4.002
ARGO_PARNAIBAIII_V3::DISJUNTOR3.002,-3.122258468754784,-41.76476396611635,72.0,"[(-3.1222651009552873, -41.764786085752256), (-3.1222518365542804, -41.76474184648043)]","[(-3.1222651009552873, -41.764786085752256), (-3.1222518365542804, -41.76474184648043)]",104.69885192405523,-25.228078724939536,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor3.002
ARGO_PARNAIBAIII_V3::DISJUNTOR2.002,-3.122328387891657,-41.76476384594201,72.0,"[(-3.12233502009216, -41.764785965577914), (-3.122321755691153, -41.7647417263061)]","[(-3.12233502009216, -41.764785965577914), (-3.122321755691153, -41.7647417263061)]",96.91553436250211,-25.21472092626412,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor2.002
ARGO_PARNAIBAIII_V3::DISJUNTOR1.002,-3.122393388786873,-41.7647637342118,72.0,"[(-3.122400020987377, -41.764785853847705), (-3.1223867565863697, -41.76474161457589)]","[(-3.122400020987377, -41.764785853847705), (-3.1223867565863697, -41.76474161457589)]",89.67970978159931,-25.20230172203396,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor1.002
ARGO_PARNAIBAIII_V3::CABEAMENTO3.3.002,-3.1222571569629194,-41.76411888628291,93.0,"[(-3.122261648565396, -41.76412338456672), (-3.1222526653604423, -41.7641143879991)]","[(-3.122261648565396, -41.76412338456672), (-3.1222526653604423, -41.7641143879991)]",104.84487907933594,46.474803994067,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.3.002
ARGO_PARNAIBAIII_V3::CABEAMENTO3.2.002,-3.122325393256665,-41.764118769026254,93.0,"[(-3.1223298848591416, -41.76412326731007), (-3.1223209016541884, -41.76411427074244)]","[(-3.1223298848591416, -41.76412326731007), (-3.1223209016541884, -41.76411427074244)]",97.24889367099716,46.48783748225564,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.2.002
ARGO_PARNAIBAIII_V3::CABEAMENTO3.1.002,-3.1223937734083456,-41.76411865118612,93.0,"[(-3.122398265010822, -41.76412314946994), (-3.1223892818058685, -41.76411415290231)]","[(-3.122398265010822, -41.76412314946994), (-3.1223892818058685, -41.76411415290231)]",89.63689416355845,46.50093582553112,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.1.002
ARGO_PARNAIBAIII_V3::CABEAMENTO2.3.002,-3.1222583689142254,-41.76481605669733,93.0,"[(-3.122262860516702, -41.76482055498114), (-3.1222538773117487, -41.76481155841351)]","[(-3.122262860516702, -41.76482055498114), (-3.1222538773117487, -41.76481155841351)]",104.70996605972832,-31.018129235163684,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.3.002
ARGO_PARNAIBAIII_V3::CABEAMENTO2.2.002,-3.122326588347925,-41.76481566950315,93.0,"[(-3.122331079950402, -41.76482016778696), (-3.122322096745448, -41.764811171219336)]","[(-3.122331079950402, -41.76482016778696), (-3.122322096745448, -41.764811171219336)]",97.11585749224956,-30.975091246245604,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.2.002
ARGO_PARNAIBAIII_V3::CABEAMENTO2.1.002,-3.12239497089838,-41.764815551937566,93.0,"[(-3.1223994625008564, -41.76482005022138), (-3.122390479295903, -41.76481105365376)]","[(-3.1223994625008564, -41.76482005022138), (-3.122390479295903, -41.76481105365376)]",89.50359095599228,-30.962023420460994,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.1.002
ARGO_PARNAIBAIII_V3::BUSIP9.002,-3.1225346076529057,-41.76537750526184,76.0,"[(-3.122539310552939, -41.76538401794461), (-3.122529904752872, -41.76537099257906)]","[(-3.122539310552939, -41.76538401794461), (-3.122529904752872, -41.76537099257906)]",73.95938871964518,-93.4251035152589,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip9.002
ARGO_PARNAIBAIII_V3::BUSIP8.002,-3.1222266348434418,-41.76545429322806,76.0,"[(-3.122231337743475, -41.76546080591084), (-3.122221931943408, -41.76544778054528)]","[(-3.122231337743475, -41.76546080591084), (-3.122221931943408, -41.76544778054528)]",108.24256616718682,-101.9603548921666,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip8.002
ARGO_PARNAIBAIII_V3::BUSIP7.002,-3.122318736202152,-41.765454134780576,76.0,"[(-3.122323439102186, -41.76546064746336), (-3.1223140333021187, -41.765447622097795)]","[(-3.122323439102186, -41.76546064746336), (-3.1223140333021187, -41.765447622097795)]",97.98994929061756,-101.94274289908564,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip7.002
